,0,1
341,-41.941593,-35.32313
342,-42.869743,-37.580875
343,-43.674843,-13.236257
344,-35.12745,-17.142584
345,-33.76515,-18.020245
346,-49.34366,-19.450445
347,-18.948767,-33.82419
348,-3.6250606,-0.9563252
349,-45.003452,-19.626484
350,-35.981754,-12.910795
351,-34.517708,-12.30116
352,-44.10124,-38.191975
353,-44.71597,-38.524582
354,-45.55362,-36.522663
355,-37.271935,-19.01489
356,-35.37265,-18.274103
357,-32.647266,-9.000047
358,-21.607628,-23.115198
359,-1.8519282,-3.0475116
360,-28.712772,-10.715638
361,-47.38832,11.563275
362,-32.697735,-8.89482
363,-38.770042,-0.72263294
364,-37.338303,-10.272206
365,-41.071396,-35.158005
366,-41.052505,-10.808981
367,-46.88151,-23.637976
368,-2.2146325,-20.434181
369,-53.36301,-5.7915716
370,-47.4652,-23.474918
371,-20.498955,-35.70137
372,-19.06113,11.569055
373,-44.820107,-38.584282
374,-44.693016,11.287474
375,-37.59537,-13.194963
376,-34.542053,-11.418668
377,19.179937,9.672704
378,-40.261227,-34.60318
379,-41.130596,-30.033955
380,-20.483027,-26.592766
381,-49.209545,-19.733406
382,-28.212198,-5.108893
383,-47.62351,11.841658
384,-49.372513,-29.444225
385,-36.050938,-12.041737
386,-36.35207,-9.5899935
387,-54.797424,-4.9748187
388,-50.55392,-22.40514
389,-48.705536,-19.007843
390,-49.346367,-19.886501
391,-19.663542,-25.354193
392,-38.21768,-10.398953
393,-34.654613,-17.516533
394,-47.51343,11.815814
395,-34.837597,-13.63378
396,-38.52499,-11.016877
397,-44.554443,11.529921
398,-18.313288,-35.474693
399,-45.564354,-20.438837
400,-19.07505,11.434284
401,-42.707996,-37.412838
402,-27.619602,-10.081679
403,-1.0373392,-31.525507
404,-34.76893,-16.88819
405,-45.520416,-20.397293
406,-47.132507,-30.427504
407,-41.75691,-33.310726
408,-40.72315,-33.333378
409,-48.8693,-31.65703
410,-37.584095,-0.81872183
411,-19.092207,11.32159
412,-2.3907595,-19.370134
413,-46.81851,9.682047
414,-35.477276,-18.511694
415,-50.757183,-22.28678
416,-34.473495,-11.579023
417,-43.758095,-28.35577
418,-50.950928,-22.599443
419,-40.998356,-37.834908
420,-45.908882,11.953261
421,-32.017284,-8.640125
422,-40.043568,5.2222104
423,47.41515,27.909536
424,-27.970627,-10.518087
425,-44.35439,8.728107
426,-39.78969,4.964458
427,-17.049244,13.955016
428,-19.39699,-33.934715
429,-17.798038,-23.32636
430,-39.011497,-11.110647
431,-27.918045,-6.0516906
432,-0.9243899,-39.464146
433,-43.56577,-30.517292
434,-31.389458,-13.640218
435,-39.949257,4.5095496
436,-42.420708,-41.015274
437,-27.80075,-10.362659
438,-45.911213,11.19973
439,-18.313715,-22.817223
440,12.37285,5.9452667
441,-48.19988,-29.61046
442,19.707739,9.778154
443,-34.662186,-17.540382
444,-38.35795,-1.8665149
445,-37.0631,0.71267027
446,-1.633183,-3.445471
447,-48.765785,-19.101706
448,-17.78896,12.936947
449,-17.650139,13.450039
450,-44.83903,9.121366
451,-18.856016,-35.182484
452,1.0334481,-37.19558
453,-2.3953044,-19.361282
454,-45.001415,10.584361
455,-17.952166,13.399386
456,-41.780323,4.1270733
457,-33.706654,-17.79247
458,-1.299728,-32.78341
459,-28.382078,-13.533682
460,-31.269943,-8.704025
461,-24.180798,-9.929595
462,-43.666637,10.912713
463,0.02487284,-38.2323
464,-44.699394,-29.98084
465,-46.083385,-36.381847
466,-18.08233,11.457449
467,-19.082666,-20.48097
468,-41.708286,-16.969889
469,-0.85915166,-32.75601
470,-0.9071826,-37.33209
471,-15.895285,8.693182
472,-17.468506,13.153083
473,-2.3256729,-32.370216
474,-49.42516,12.721619
475,-0.35812777,-37.321236
476,-34.846275,-13.70321
477,-37.270184,-8.927492
478,-0.40780887,-37.514763
479,-21.131907,-8.789034
480,-31.443678,-14.089216
481,-42.825756,13.832378
482,-0.94318527,-39.572926
483,-48.148876,-28.587124
484,-55.163063,-7.0655017
485,0.0014243817,-33.769527
486,0.055566024,-38.447445
487,-21.687845,-21.27381
488,-42.95696,16.574884
489,-48.390587,-29.995321
490,-24.211582,-9.950083
491,17.13032,10.63269
492,-54.641186,-6.9493
493,-24.561493,-6.3098273
494,-17.485981,13.218913
495,-16.737814,-23.749023
496,1.4345475,-37.85689
497,-1.4542761,-19.63894
498,-17.144577,12.914232
499,-38.44294,-0.77114743
500,-39.5491,4.6074095
501,-44.507065,-29.818592
502,-43.721977,-37.992813
503,-55.23833,-7.2015824
504,-54.520615,-6.857962
505,-37.039253,0.58400494
506,-18.227196,13.940757
507,-35.93974,-0.720465
508,-21.007875,-9.539067
509,-2.7128408,-19.201601
510,-18.51953,-22.304592
511,-36.520714,0.06137364
512,-35.238884,0.011794239
513,-45.99809,-39.4487
514,1.0434849,-37.70207
515,-17.585238,-13.035704
516,48.67765,28.111492
517,-17.76222,11.78442
518,-55.676933,-6.418609
519,-53.786633,-4.7113886
520,-16.2043,9.014331
521,47.77232,28.698462
522,-42.43761,-28.431139
523,-36.32343,-0.030188952
524,1.0386423,-37.217335
525,-27.993212,-8.492535
526,-21.21861,-4.3660226
527,46.679127,29.064047
528,-42.686913,16.35577
529,-38.127247,-1.5106502
530,-43.948853,-30.900845
531,-17.400753,-25.956648
532,-49.217644,-18.49642
533,-36.15355,0.062407263
534,-43.824146,-30.580078
535,-28.10155,-7.6630917
536,-44.282166,-32.34687
537,-48.8799,-31.744791
538,-42.07476,13.587172
539,20.971132,47.89254
540,46.979763,30.641441
541,-29.556215,-11.121416
542,-55.700138,-6.3405514
543,47.363235,27.556686
544,-17.923538,11.597718
545,-53.558758,-4.5333614
546,45.642807,28.07564
547,47.386623,29.414574
548,46.82491,30.966814
549,-45.64048,10.524326
550,-2.4502466,-18.64225
551,-15.851977,9.536429
552,-53.661102,-4.474055
553,22.651714,46.519302
554,0.55934453,-37.462524
555,-42.31914,15.968498
556,-26.408825,-14.011508
557,-42.898087,-13.106501
558,-43.25056,17.012348
559,-21.144651,-8.680241
560,-21.016874,-8.679034
561,-54.82671,-4.8936396
562,-19.531584,-21.092386
563,-25.889746,-12.6613245
564,12.329611,5.8913064
565,-28.724787,-10.159532
566,-54.435112,-5.5269384
567,47.56172,30.76571
568,-15.910194,9.42004
569,47.82397,29.722565
570,19.433998,11.758792
571,-44.6416,11.177506
572,-0.7819191,-37.57114
573,-17.383162,12.036851
574,-49.47251,-30.691849
575,-27.548422,-8.66746
576,18.41115,14.236429
577,-36.290657,-5.1023216
578,16.783854,10.480439
579,-0.64432734,-32.71677
580,-56.3907,-9.1452055
581,-1.5363837,-35.65444
582,-37.345783,-0.49822715
583,-45.542484,9.934814
584,-0.3010605,-37.852184
585,-22.034554,-0.38084328
586,11.921335,5.6538987
587,-16.033743,9.444079
588,-16.35794,9.683224
589,-37.9518,-18.100508
590,-24.737213,-6.816149
591,47.070282,30.394947
592,-21.490948,-7.573329
593,-26.108364,-10.74632
594,-56.00244,-6.48484
595,-20.82765,-18.22906
596,-22.529726,-1.7757298
597,-0.32712024,-33.37287
598,-45.666683,-23.807398
599,-16.524696,9.17261
600,-22.864859,-7.294819
601,19.198725,15.852847
602,18.304512,13.985897
603,-40.848648,-19.42027
604,-53.504208,-5.4345336
605,19.711645,9.577883
606,47.006863,30.38812
607,-25.71098,-16.731249
608,-20.553356,-20.206303
609,-21.86862,-0.9128028
610,-14.628695,-2.2470288
611,18.22737,14.484684
612,17.275454,12.486346
613,-54.819656,-5.043027
614,11.438356,5.2259564
615,-56.390152,-9.145574
616,-15.06297,9.137053
617,-1.9014527,0.0022194418
618,-2.026726,-35.476543
619,-17.599054,-13.154259
620,-42.316338,16.01349
621,48.494576,27.971476
622,-20.768236,-0.046394426
623,-44.760395,11.220598
624,-20.284483,-7.3924413
625,47.18482,28.208895
626,-14.347315,-2.2552881
627,17.493809,12.229494
628,-53.718433,-4.444144
629,-16.945232,-23.530733
630,-45.459244,10.476128
631,-0.9996039,-31.511993
632,-26.07678,-11.395994
633,-22.596104,-1.7658149
634,-20.777597,-0.047120273
635,-37.52836,-0.8263712
636,-21.554985,-8.895382
637,-25.971146,-10.800695
638,17.675741,13.175028
639,-27.049152,-14.115709
640,-22.91055,-1.6498746
641,-44.466705,8.883302
642,-3.1584778,-18.694134
643,-20.518074,-19.853956
644,-15.934458,2.33784
645,-21.795649,-1.1544492
646,46.492023,28.695114
647,-0.9608067,-39.669796
648,-21.52382,-7.423472
649,-13.32096,2.7160048
650,-53.364918,-5.7911253
651,-20.036999,-20.247068
652,46.100048,29.2927
653,-14.680076,2.495242
654,46.47021,29.072407
655,-26.198807,-11.472482
656,-21.647266,-1.2970456
657,-12.199786,1.9436917
658,-26.090324,-7.5839415
659,-23.626074,-16.3046
660,-13.557032,3.1191003
661,-16.434782,0.6252237
662,-13.271595,2.0305731
663,-15.882567,2.1865933
664,18.22256,13.9423685
665,-25.71167,-16.730494
666,-22.62119,-0.8442948
667,-28.480873,-8.503107
668,-20.737364,-1.9457633
669,19.218943,15.905315
670,-12.190375,-1.4638861
671,-22.590302,-6.045604
672,-15.08719,3.1480188
673,-22.332813,-1.0298164
674,46.355408,27.935482
675,46.40599,28.844687
676,-14.685978,2.064048
677,-22.525148,-1.7594332
678,-13.719671,2.610772
679,-14.3189335,2.3607337
680,-16.930223,-8.360083
681,-14.560365,1.1628057
682,-23.611952,-16.135744
683,-2.0707796,-35.458656
684,-21.343575,-17.762444
685,-17.757095,-23.27102
686,-17.790953,-23.333809
687,-18.266092,-25.107761
688,-22.981297,-13.2130165
689,-13.739238,3.688925
690,-22.511328,-14.530836
691,-23.0901,-12.219144
692,-16.87667,-8.488443
693,-22.990952,-12.30714
694,-20.767927,-17.094452
695,-14.823327,1.5685233
696,-21.76611,-21.281113
697,-40.079792,4.8747015
698,-22.206427,-15.269785
699,-23.021666,-13.190569
700,-16.32117,0.542836
701,-23.423737,-15.50929
702,11.263644,5.335088
703,-16.55298,0.7926957
704,-12.600164,1.9486117
705,-3.001405,-14.655074
706,-13.2124405,3.2059958
707,-2.0525417,-11.42428
708,-13.170631,0.5306797
709,-13.757631,1.0441322
710,-13.713718,1.4490423
711,-3.2773666,-13.523501
712,0.90852326,-33.11503
713,-0.6801357,-14.438742
714,-2.78652,-11.700041
715,-0.6547494,-14.490485
716,-1.2088461,-13.333818
717,46.515053,28.374123
718,-26.45018,-7.541153
719,-12.652151,2.010288
720,-14.786524,1.620257
721,-20.728878,-1.9453903
722,0.35693562,-32.267616
723,-16.633871,0.7872201
724,-13.826268,-2.4971697
725,0.7386001,-33.416477
726,-3.8466907,-12.674519
727,-4.5749373,-14.649496
728,-14.318894,-2.246038
729,-21.245165,-17.114351
730,-21.346312,-13.754879
731,-21.574627,-16.483644
732,-20.328686,-4.0016556
733,-16.881737,-8.466174
734,-2.521994,-13.831461
735,-3.058532,-12.804816
736,-1.591713,-13.487246
737,-4.583637,-14.465664
738,0.3798944,-32.205753
739,-3.7058592,-14.604492
740,-3.3611565,-11.819273
741,-3.0637834,-10.907628
742,0.7843755,-33.39194
743,-3.7774324,-14.597247
744,-1.763717,-11.874276
745,-4.4852953,-13.5123825
746,-3.0968132,-10.641772
747,-3.7120113,-11.541789
748,1.2857791,-32.43677
749,-2.1759243,-13.294369
750,-6.7762685,-11.7174425
751,-3.2855062,-10.515343
752,-2.6039855,-12.37888
753,-3.4598792,-13.593165
754,-12.171051,-1.2309499
755,-14.4915085,1.0751551
756,-4.1160297,-12.429302
757,1.8500394,16.670063
758,56.91543,-0.6631029
759,60.34118,-1.528648
760,24.501844,37.315918
761,4.633944,22.100422
762,5.500537,23.367542
763,57.365562,-3.1445003
764,6.328949,24.389303
765,4.578144,21.991858
766,4.0375133,24.099827
767,4.779565,22.929388
768,20.08396,37.08416
769,31.617666,-37.09308
770,24.511118,-38.24497
771,6.969196,23.530943
772,0.59464425,19.59878
773,30.394753,-19.668388
774,6.750194,26.00596
775,40.795235,-11.554314
776,7.6411324,22.722506
777,28.462109,-38.75682
778,-5.2014656,35.388714
779,33.029015,-18.539724
780,35.508675,-9.14949
781,55.540104,-0.5327692
782,48.843967,2.626138
783,25.92381,-10.217242
784,5.791799,23.136951
785,49.61245,0.111789
786,47.737507,8.062223
787,29.821152,-16.549437
788,52.662964,10.04253
789,5.458048,23.444906
790,54.032913,8.158488
791,6.3412704,24.547503
792,-13.344181,-9.019598
793,4.0586767,20.942337
794,20.225492,37.069168
795,2.338245,15.662854
796,31.141338,-37.342834
797,31.511581,-37.322193
798,5.289535,26.27785
799,0.15467107,16.501955
800,0.11626506,16.490232
801,25.476748,-40.28721
802,32.419353,-35.45118
803,31.876535,-38.159657
804,6.3032503,25.525442
805,61.004032,-1.000112
806,56.82343,-0.8609751
807,61.40793,-1.2141445
808,61.113796,-1.190999
809,33.79015,-39.58005
810,33.265457,-38.9905
811,32.589867,-36.981033
812,1.7164438,16.655945
813,0.5210351,17.220266
814,0.29477498,16.306646
815,-1.1030881,16.721533
816,25.01098,-32.74796
817,32.34457,-35.408215
818,5.733443,26.162077
819,-0.5501962,17.252827
820,56.12164,-0.39938295
821,24.246317,-37.551723
822,31.163126,-34.94244
823,31.358936,-37.024506
824,31.117575,-38.055016
825,32.29779,-35.468403
826,25.00823,-37.498745
827,31.219711,-37.41877
828,6.602889,25.687195
829,57.27068,-0.82120407
830,25.122196,-38.88249
831,-0.28715822,18.960169
832,31.175756,-38.02584
833,3.6048834,16.808546
834,29.053286,-33.72452
835,3.6308992,18.87792
836,25.447245,-38.753613
837,28.326569,-38.755898
838,3.4067996,17.074108
839,25.177685,-38.171093
840,25.240807,-38.098045
841,29.728752,-36.032265
842,0.43939832,16.591324
843,21.485107,39.96773
844,54.606483,1.2105491
845,56.211918,-0.09056694
846,61.41977,-1.3409063
847,0.8222735,17.7381
848,25.691542,-40.118587
849,23.997908,-38.961864
850,32.051468,-37.936756
851,32.21593,-37.945137
852,24.918543,-38.91085
853,61.32705,-0.14251578
854,57.72651,-2.7501867
855,24.551939,-38.457386
856,-4.667707,33.734283
857,51.60496,1.4936855
858,28.629099,-38.522205
859,57.48801,-2.5556395
860,29.632542,-36.107178
861,-5.567217,32.620556
862,37.68714,-9.486692
863,22.440521,40.601025
864,22.286924,39.336636
865,23.815563,-38.880024
866,27.570984,-36.70912
867,25.445631,-40.22257
868,26.880356,-37.398415
869,25.002663,-32.717804
870,24.523945,-39.321957
871,4.208413,26.703936
872,5.914037,25.072834
873,21.98509,39.701645
874,5.7242665,27.775517
875,5.6108766,28.21943
876,-6.414104,34.40784
877,0.038261056,17.120195
878,57.012264,-3.1734202
879,57.374775,-3.4278398
880,33.66134,-38.962276
881,22.637661,38.484013
882,19.474527,38.35409
883,52.798775,1.8290608
884,32.336327,-35.39117
885,24.660858,-37.554676
886,21.231546,40.53788
887,19.416708,38.450844
888,-6.3878026,34.207443
889,57.717262,-3.2459822
890,6.903063,27.827034
891,-4.495047,34.28647
892,58.036575,-3.5957265
893,33.56247,-39.49641
894,41.482136,-10.647627
895,30.357727,-35.14476
896,5.6025367,25.015018
897,3.8846667,15.674955
898,24.122473,-38.25669
899,22.522188,38.764183
900,-0.46046573,19.00234
901,36.66271,-10.258857
902,58.176308,-3.782845
903,29.057175,-37.159737
904,37.344276,-8.972419
905,3.500111,17.107645
906,56.48157,-4.5084133
907,6.1558566,24.382698
908,5.5220904,25.624228
909,4.0155454,19.036083
910,28.200935,-39.17112
911,3.9073284,16.805553
912,56.464367,-4.4678283
913,5.667203,28.02661
914,28.901846,-37.34501
915,-4.566077,30.547861
916,4.0094056,17.176203
917,36.433228,-9.20799
918,39.02246,-7.035651
919,52.941715,2.9011586
920,23.242218,39.96153
921,3.983563,15.924256
922,53.188145,1.5871278
923,-6.6555605,33.97945
924,28.313694,-39.560146
925,22.23866,41.414726
926,6.768429,27.987825
927,-5.6515346,33.39055
928,50.578014,2.7481444
929,29.589754,-39.55646
930,25.491322,-38.436466
931,-6.29354,33.957874
932,-3.7338927,34.14473
933,6.323026,24.694023
934,22.205898,40.502865
935,4.7220607,14.245201
936,-5.6235104,33.179966
937,4.372916,19.170446
938,56.958942,-0.63158923
939,40.104893,-8.44786
940,-5.503764,33.336487
941,27.576458,-36.665905
942,54.05896,4.3130817
943,29.30563,-40.37737
944,2.1502483,15.247384
945,5.77188,15.516369
946,33.49628,-39.901546
947,55.7685,0.33432978
948,61.264946,-0.18412204
949,23.927097,39.314808
950,37.2203,-8.577733
951,3.781607,18.90889
952,5.3083725,14.241778
953,24.281271,38.82123
954,25.295921,39.603844
955,53.634907,2.3296034
956,52.76906,2.5270007
957,33.639755,-38.995514
958,26.621408,-12.631657
959,62.253372,-1.5895879
960,-4.5049877,33.189774
961,50.76779,5.354502
962,36.26164,-7.3925595
963,6.857928,16.81851
964,36.799747,-10.060681
965,30.614529,-8.024204
966,31.153137,-34.93473
967,34.635086,-8.296059
968,29.295391,-40.42288
969,35.868095,-8.643544
970,23.551716,39.808903
971,51.524357,0.7046405
972,5.633016,28.253017
973,0.43358716,19.442665
974,4.827686,26.629658
975,52.487137,8.603747
976,53.43603,7.832403
977,52.80446,2.6056964
978,23.977676,40.54646
979,24.62345,40.452892
980,51.33307,10.052331
981,6.098198,17.2049
982,36.20044,-10.253687
983,51.54957,0.7156589
984,26.68377,-37.0813
985,-4.5371614,34.343906
986,4.961174,27.152435
987,5.8947654,17.463228
988,61.0703,-0.8243706
989,-4.2772403,34.672924
990,5.3693213,15.318919
991,25.337889,-40.392044
992,40.167397,-10.811393
993,-5.7048125,34.060993
994,24.396423,38.428795
995,25.591675,39.14786
996,56.4349,0.4060764
997,4.146265,18.954683
998,25.04712,40.040623
999,29.306559,-40.318176
1000,37.774746,-7.2588673
1001,55.885876,-0.58475804
1002,50.759003,2.5702403
1003,58.27839,-4.038225
1004,-6.863899,32.40829
1005,40.0103,-11.947018
1006,5.6142774,15.566295
1007,27.163929,-7.101445
1008,6.1748285,17.162703
1009,24.273544,38.88342
1010,28.95016,-33.156586
1011,41.39198,-10.69066
1012,41.315647,-5.576842
1013,51.6906,3.6258519
1014,5.5043683,14.247229
1015,38.431,-8.253833
1016,31.419336,-8.296859
1017,53.312534,2.2574925
1018,27.934149,-15.438927
1019,26.549007,-12.493171
1020,25.113955,-10.122943
1021,23.155191,41.37965
