# PUBCHEM_COMPOUND_CID	ID	SMILES
57491	MUV_810_D_50	O=C1Nc2ccc(Br)cc2C1(O)Cc1ccccn1
58953	MUV_810_D_51	c1[nH]c2ccccc2c1CN1CCCCCCC1
60290	MUV_810_D_52	O=C(NCCN1CCCCC1)c1ccco1
61055	MUV_810_D_53	NCCCN1CCOCC1
62389	MUV_810_D_54	c1nc2ncnc(NCc3ccccc3)c2[nH]1
62547	MUV_810_D_55	Nc1ccc2c3c(cccc31)CC2
63204	MUV_810_D_56	O=c1nc(-c2ccccc2)c2cc(Cl)ccc2[nH]1
63399	MUV_810_D_57	O=c1nc(CN2CCN(c3ccccc3)CC2)[nH]c2ccccc21
64137	MUV_810_D_58	Cn1c(NCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
65549	MUV_810_D_59	CCNC(=O)c1nc[nH]c1C(=O)NCC
66759	MUV_810_D_60	Cc1ccccc1NCCNc1ccccc1C
66916	MUV_810_D_61	c1ccc(NCCCNc2ccccc2)cc1
67559	MUV_810_D_62	O=S(=O)(Nc1ccccc1)c1ccc(F)cc1
70388	MUV_810_D_63	O=C(O)CCCCCNC(=O)c1ccccc1
70556	MUV_810_D_64	O=C1NCN(c2ccccc2)C12CCNCC2
70801	MUV_810_D_65	Cc1cc(N)n(-c2ccccc2)n1
71100	MUV_810_D_66	Cc1ccccc1NC(=O)c1ccccc1
73249	MUV_810_D_67	Cc1cc(C)nc(Nc2nc3ccccc3[nH]2)n1
75106	MUV_810_D_68	O=c1ccc(-c2ccccc2)n[nH]1
76080	MUV_810_D_69	Nc1ccccc1C(=O)c1ccccc1
76098	MUV_810_D_70	c1nc2ncnc(N3CCOCC3)c2[nH]1
77832	MUV_810_D_71	CC1(C)CC(=NO)CC(C)(C)N1
77901	MUV_810_D_72	c1ccc2sc(N3CCOCC3)nc2c1
78268	MUV_810_D_73	Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1
78416	MUV_810_D_74	Cc1ccc(NCCNc2ccc(C)cc2)cc1
78458	MUV_810_D_75	O=C(O)c1ccccc1C(=O)Nc1ccccc1
79256	MUV_810_D_76	N#Cc1cnn(-c2ccccc2)c1N
79869	MUV_810_D_77	Nc1ccccc1-c1nc2ccccc2[nH]1
81130	MUV_810_D_78	c1ccc(Nc2ccccn2)cc1
81184	MUV_810_D_79	C1CN=C2CCCCCN2C1
81406	MUV_810_D_80	c1ccc(CNCCN2CCNCC2)nc1
81472	MUV_810_D_81	CCOC(=O)c1cn[nH]c1N
81493	MUV_810_D_82	Cc1cccc(NCCNc2cccc(C)c2)c1
81543	MUV_810_D_83	COc1ccc(C=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
81585	MUV_810_D_84	N#CCc1nn(-c2ccccc2)c(N)c1C#N
83187	MUV_810_D_85	O=C(Nc1ccccn1)c1cccnc1
85122	MUV_810_D_86	Cc1cc(C(N)=O)c2ccccc2n1
85270	MUV_810_D_87	CCOC(=O)c1cnn(-c2ccccc2)c1N
85773	MUV_810_D_88	OC1CCCN(Cc2ccccc2)C1
86307	MUV_810_D_89	CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1
87135	MUV_810_D_90	COc1ccc(C(N)=O)cc1N
87335	MUV_810_D_91	Cc1ccc(N)c(C(=O)c2ccccc2)c1
87889	MUV_810_D_92	O=c1cccc(-c2ccccc2)[nH]1
93086	MUV_810_D_93	NC(=O)c1ccccc1OCC(=O)O
95139	MUV_810_D_94	CC(=O)Nc1cccc(NC(C)=O)n1
95253	MUV_810_D_95	NC(=O)NC(c1ccccc1)c1ccccc1
95778	MUV_810_D_96	Nc1n[nH]c(-c2ccccc2)n1
96438	MUV_810_D_97	c1[nH]c2ccccc2c1CNC1CCCCC1
96737	MUV_810_D_98	Brc1cccc(-c2nnc(-c3ccccc3)o2)c1
97023	MUV_810_D_99	c1ccc(-c2nc3ccccc3nc2-c2ccccn2)nc1
97024	MUV_810_D_100	Cc1nc2cc(Cl)ccc2n1-c1ccccc1
98319	MUV_810_D_101	CC1(C)C(C(=O)Nc2ccccc2)CCC1(C)C(=O)O
99313	MUV_810_D_102	CCCCc1c(C)[nH]c(N)nc1=O
99331	MUV_810_D_103	Cc1cc(NC(=O)Nc2ccc(F)cc2)no1
99760	MUV_810_D_104	O=C(Nc1ccccn1)NC1CCCCC1
100278	MUV_810_D_105	C=C(C)n1c2ccccc2[nH]c1=O
100319	MUV_810_D_106	O=c1ccnc(Sc2ncccc2[N+](=O)[O-])[nH]1
100335	MUV_810_D_107	CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1
100380	MUV_810_D_108	Cn1c2nc(-c3cccnc3)[nH]c2c(=O)n(C)c1=O
101246	MUV_810_D_109	O=C1c2ccccc2C(=O)N1Nc1ccccc1
101504	MUV_810_D_110	CNC(=O)c1nc[nH]c1C(=O)NC
114337	MUV_810_D_111	O=C(CN1CCCC1)N1c2ccccc2Sc2ccccc21
120526	MUV_810_D_112	O=C(NCN1CCCCC1)c1cnccn1
121216	MUV_810_D_113	CCN(CC)CCNC(=O)c1ccccc1N
123435	MUV_810_D_114	C1COCCNCCOCCOCCN1
132441	MUV_810_D_115	NC(=O)CN1CC(c2ccccc2)CC1=O
134230	MUV_810_D_116	CC(=O)OCCNC(=O)c1cccnc1
136951	MUV_810_D_117	COc1ccc(NC(=O)Nc2ccc(OC)cc2)cc1
137903	MUV_810_D_118	CC1(C)CC(=O)C=C(N2CCCC2)C1
138265	MUV_810_D_119	CCCCOc1ccccc1N
138666	MUV_810_D_120	CC(=O)Nc1cccc2c1C(=O)NC2=O
141385	MUV_810_D_121	CC(C)CC1(C)NC(=O)NC1=O
147001	MUV_810_D_122	O=C1c2ccccc2NC(c2ccco2)N1O
148023	MUV_810_D_123	O=C(Nc1cccnc1)c1ccco1
151352	MUV_810_D_124	Cc1cccc(Oc2ccc(N)cc2)c1
151368	MUV_810_D_125	CC(=O)Nc1ccc2[nH]c3ccccc3c2c1
151802	MUV_810_D_126	c1ccc(-n2nnc3ccccc32)nc1
152647	MUV_810_D_127	CCOc1ccc(NCCC#N)cc1
153568	MUV_810_D_128	Cc1ccnc(Sc2ncccc2[N+](=O)[O-])n1
161091	MUV_810_D_129	O=c1cc(-c2ccccc2)[nH]c2ccccc12
162461	MUV_810_D_130	COc1ccc(Nc2ccccc2)c(C)c1
169313	MUV_810_D_131	O=C(O)CCc1c2ccccc2[nH]c1C(=O)O
174572	MUV_810_D_132	Cc1cc(C)cc(Oc2ccc(N)cc2)c1
177728	MUV_810_D_133	COC(=O)C1Cc2c([nH]c3ccccc32)CN1
179436	MUV_810_D_134	CNC(=O)Nc1nnc(C(C)(C)C)s1
181503	MUV_810_D_135	CN(c1ccccc1)c1cc(=O)n(C)c(=O)[nH]1
197837	MUV_810_D_136	Cl.OC1CN=C2C=CC=CN2C1
199391	MUV_810_D_137	Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1
200753	MUV_810_D_138	COc1ccc(NC(=O)N2CCCCC2)cc1
201328	MUV_810_D_139	O=C(CN1CCOCC1)Nc1ccccc1
202291	MUV_810_D_140	COC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
202792	MUV_810_D_141	O=c1cc(-c2ccccc2)nc2nc[nH]n21
204319	MUV_810_D_142	Cl.c1ccc2c(c1)c1c3n2CCNC3CCC1
204356	MUV_810_D_143	Cl.CCOC(=O)c1c(C)n(C)c2ccc(O)c(CN(CC)CC)c21
208296	MUV_810_D_144	O=c1nc(-c2ccccc2)cn[nH]1
209293	MUV_810_D_145	Cl.Cc1ccc2[nH]c3c(c2c1)CN(C)CC3
212086	MUV_810_D_146	O=c1nc(N2CCOCC2)[nH]c2c1CCCC2
217791	MUV_810_D_147	COC(=O)c1ccccc1NC(=O)C1CC(=O)N(c2ccccc2)C1
218286	MUV_810_D_148	CN1CCc2[nH]c3ccc(C(=O)NN)cc3c2C1
219490	MUV_810_D_149	CN(C)c1ccc(C(=O)c2ccc(N(C)C)c(N)c2)cc1N
219760	MUV_810_D_150	CCCCNc1ncnc2c1cnn2-c1ccccc1
219761	MUV_810_D_151	CC(C)Nc1ncnc2c1cnn2-c1ccccc1
219778	MUV_810_D_152	Cn1ncc2c1ncnc2NCc1ccccc1
220776	MUV_810_D_153	c1coc(CNc2ncnc3c2cnn3-c2ccccc2)c1
220840	MUV_810_D_154	O=C(Nc1ccccc1)c1ccncc1
221427	MUV_810_D_155	O=C(Nc1ccccc1)Nc1ccccn1
223284	MUV_810_D_156	CN1CCN(CC(O)c2ccccc2)CC1
223613	MUV_810_D_157	CN(C)S(=O)(=O)N1CCN(S(=O)(=O)N(C)C)CC1
223706	MUV_810_D_158	CCN(CC)c1ncnc2c1cnn2C
226556	MUV_810_D_159	CCOC(=O)c1nc(N)sc1C(=O)OCC
229357	MUV_810_D_160	O=C(O)c1ccc(S(=O)(=O)NC2CCCCC2)cc1
231587	MUV_810_D_161	O=c1[nH]c(-c2ccccc2)c(-c2ccccc2)[nH]1
234754	MUV_810_D_162	CCCC1(CCC)NC(=O)NC1=O
236769	MUV_810_D_163	CCOC(=O)c1c(C)oc2cc3c(cc21)oc(C)c3C(=O)OCC
237591	MUV_810_D_164	Cc1nc2ccccc2c(=O)n1N
237953	MUV_810_D_165	Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O
238492	MUV_810_D_166	c1ccc2nc(N3CCCC3)c(N3CCCC3)nc2c1
239940	MUV_810_D_167	O=C(NCc1ccco1)Nc1ccc(Br)cc1
241616	MUV_810_D_168	O=C1c2ccccc2C(=O)N1CNc1ccccc1
243391	MUV_810_D_169	c1ccc(Nc2nc3ccccc3o2)cc1
244716	MUV_810_D_170	CCOC(=O)C(C(C)=O)C(c1ccc(OC)cc1)C(C(C)=O)C(=O)OCC
246300	MUV_810_D_171	Cc1ccc([N+](=O)[O-])c2cccnc12
248387	MUV_810_D_172	C=CCc1c(C)[nH]c(N)nc1=O
249759	MUV_810_D_173	O=C1c2ccccc2C(=O)N1CCCOc1ccccc1
250855	MUV_810_D_174	O=C1CC(N2CCCCC2)C(=O)N1c1ccccc1
251293	MUV_810_D_175	CC(C)CCOc1ccc(C(=O)O)cc1
251641	MUV_810_D_176	CCOC(=O)c1cnc(SCc2ccccc2)nc1N
252491	MUV_810_D_177	Cc1cc(=O)nc(NN=Cc2ccco2)[nH]1
253364	MUV_810_D_178	Cn1cnc([N+](=O)[O-])c1Sc1ccccc1
254510	MUV_810_D_179	CCOC(=O)c1cccc(C(=O)OCC)n1
255202	MUV_810_D_180	c1ccn2c(c1)nnc2Cc1nnc2ccccn21
255290	MUV_810_D_181	COc1cccc2c(=O)c(C(=O)O)c[nH]c12
256654	MUV_810_D_182	O=[N+]([O-])c1ccccc1C1Nc2cccc3cccc(c32)N1
257476	MUV_810_D_183	O=C(O)c1cccc(S(=O)(=O)N2CCOCC2)c1
257599	MUV_810_D_184	CCOC(=O)COc1ccc(S(=O)(=O)c2ccc(OCC(=O)OCC)cc2)cc1
258011	MUV_810_D_185	Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)O)cc2)cc1
258849	MUV_810_D_186	O=C(Nc1cccc2ccccc21)N1CCN(c2ccccc2)CC1
260286	MUV_810_D_187	Cc1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1
261391	MUV_810_D_188	O=c1cc(-c2ccc(F)cc2)oc2ccccc12
262698	MUV_810_D_189	COc1ccc(C2NC(C(=O)O)Cc3c4ccccc4[nH]c32)cc1OC
263609	MUV_810_D_190	C=CC(=O)Nc1ccc(Br)cc1
266054	MUV_810_D_191	COc1ccc(OC)c2c1C(=O)c1ccccc1C2=O
267147	MUV_810_D_192	CCCC1C2C(=O)N(c3ccccc3)C(=O)C2ON1c1ccccc1
268975	MUV_810_D_193	Cc1ccc(S(=O)(=O)Nc2ccc3ncccc3c2)cc1
269234	MUV_810_D_194	c1ccc(CNc2cnccn2)cc1
270782	MUV_810_D_195	N#CN=C(N)c1ccccc1
274796	MUV_810_D_196	COc1ccc(CNC2CCCCC2)cc1
279619	MUV_810_D_197	Oc1ccc(CN2CCCCC2)c2cccnc12
279869	MUV_810_D_198	O=C(Nc1ccc(Br)cc1)c1cnccn1
279876	MUV_810_D_199	O=C(Nc1cccc(C(F)(F)F)c1)c1cccnc1
279883	MUV_810_D_200	CCc1ccc(NC(=O)c2cccnc2)cc1
279885	MUV_810_D_201	O=C(Nc1ccc(OCc2ccccc2)cc1)c1cccnc1
285054	MUV_810_D_202	c1ccc2c(c1)nc1c3ccccc3nnn21
285167	MUV_810_D_203	c1ccc(Cn2nnc(-c3ccccc3)n2)cc1
285865	MUV_810_D_204	O=C1CCCc2c3ccccc3[nH]c21
286547	MUV_810_D_205	CN1CCN(c2ccccc2N)CC1
290012	MUV_810_D_206	CCOC(=O)C(C(=O)OCC)C1CCS(=O)(=O)C1
290219	MUV_810_D_207	Cc1oc2ncnc(N)c2c1C
291032	MUV_810_D_208	COc1ccc(C(C#N)Nc2ccccc2)cc1
291267	MUV_810_D_209	CSc1c(-c2ccccc2)nc2ccccc2c1C(=O)O
292955	MUV_810_D_210	Cc1cc(C(=O)O)c(C)n1-c1ccccc1
294713	MUV_810_D_211	Cc1ccc(S(=O)(=O)N(CC(=O)O)Cc2ccccc2)cc1
295346	MUV_810_D_212	CN(C)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1
296041	MUV_810_D_213	CCOC(=O)C(=CNc1cccc(N)n1)C(=O)OCC
300113	MUV_810_D_214	COc1ccc2nc(C(C)O)[nH]c2c1
300678	MUV_810_D_215	O=C1C2C3C=CC(C3)C2C(=O)N1c1ccccc1
301541	MUV_810_D_216	O=C(O)C1CC1c1ccc(Br)cc1
303365	MUV_810_D_217	CSc1cccc(NC(=O)Nc2ccc(Cl)cc2)c1
306162	MUV_810_D_218	Cc1cc(NC(=O)Nc2cccc3ccccc32)no1
306455	MUV_810_D_219	CN(Cc1ccccc1)C(=O)Nc1ccccc1
306456	MUV_810_D_220	O=C(NCc1ccncc1)Nc1ccccc1
306691	MUV_810_D_221	O=C(NC1CCCCC1)Sc1ccc(Cl)cc1
310650	MUV_810_D_222	Cc1cc(NC(=O)Nc2cccc(C)c2)no1
314836	MUV_810_D_223	c1ccc(-c2n[nH]c(-c3ccccn3)n2)nc1
315800	MUV_810_D_224	O=C(O)c1ccccc1C(=O)Nc1nccs1
318029	MUV_810_D_225	CCOC=Nc1c(C#N)c(CC#N)nn1-c1ccccc1
318084	MUV_810_D_226	CC(CCc1c[nH]c2ccccc12)=NO
318781	MUV_810_D_227	Cc1ccc(S(=O)(=O)NC2CCC(C(=O)O)CC2)cc1
319545	MUV_810_D_228	Cc1ccc(S(=O)(=O)NN=Cc2ccc(C(=O)O)cc2)cc1
319814	MUV_810_D_229	Cn1c(=O)cc(NCc2ccccc2)n(C)c1=O
320165	MUV_810_D_230	Nc1ccc(-n2ccnc2)cc1
324787	MUV_810_D_231	N#Cc1ccccc1NCc1ccccc1
325448	MUV_810_D_232	Cc1ccnc(Sc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])n1
327121	MUV_810_D_233	COc1ccc(C(=O)Nc2cccnc2)cc1
328988	MUV_810_D_234	N#CCCN(C(=O)Nc1ccccc1)c1ccccc1
332934	MUV_810_D_235	CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(N(C)C)cc1
333984	MUV_810_D_236	Cc1cc(=O)[nH]c2c(C)c(N)ccc12
334856	MUV_810_D_237	COc1cc(C)c(C#N)c(OC)n1
338046	MUV_810_D_238	CC1(C)OC(=O)C(=NNc2ccc(Cl)cc2)C(=O)O1
339730	MUV_810_D_239	Cc1cc(=O)n2[nH]c(-c3ccc(C(C)(C)C)cc3)cc2n1
340715	MUV_810_D_240	CCOC(=O)c1nnc2cc(-c3ccccc3)nn2c1C
341552	MUV_810_D_241	CCOC(=O)c1sc(=S)n(C)c1C
341820	MUV_810_D_242	O=C1c2ccccc2C(=O)C1=C(O)c1ccccc1
341876	MUV_810_D_243	O=C(Nc1ccccc1)N1CCOCC1
342996	MUV_810_D_244	O=C(NCc1nc2ncc(Br)cc2[nH]1)c1ccccc1
345686	MUV_810_D_245	COc1ccc(-c2nc3ccccc3[nH]2)cc1
346489	MUV_810_D_246	O=C(c1cc(-c2ccccc2)on1)c1ccccc1
346715	MUV_810_D_247	CCCNC(=O)c1ccc(Cl)c(Cl)c1
347531	MUV_810_D_248	O=C(NCc1ccccc1)c1ccco1
348580	MUV_810_D_249	CCCc1ccc(OCC(=O)O)cc1
349503	MUV_810_D_250	CNC(=O)N1CCN(C(=O)NC)CC1
350767	MUV_810_D_251	CCCCn1cnc2c1c(=O)[nH]c(=O)n2CCCC
351190	MUV_810_D_252	O=C(O)CSc1nnc(-c2ccccc2)o1
353213	MUV_810_D_253	Cc1ccc2c(c1)NC(=O)CC(c1ccccc1)=N2
356261	MUV_810_D_254	COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(NC(C)=O)cc1
363322	MUV_810_D_255	O=C1CC(c2c[nH]c3ccccc32)C(=O)N1c1ccccc1
376002	MUV_810_D_256	CC(=O)NC(C)(C)C1CC=C(C)C(=NO)C1
378526	MUV_810_D_257	Cn1c2nc(Nc3ccccc3)[nH]c2c(=O)n(C)c1=O
378671	MUV_810_D_258	CC(C)(NO)C(=NO)c1ccccc1
384763	MUV_810_D_259	CCOC(=O)C(NC(=O)CC)(Nc1ccc(S(=O)(=O)Nc2onc(C)c2C)cc1)C(F)(F)F
387726	MUV_810_D_260	N#CC1=C(N)N(c2ccccc2)C(c2ccccc2)C1(C#N)C#N
387738	MUV_810_D_261	N#Cc1c(N)n(-c2ccccc2)c(-c2ccccc2)c1C#N
387795	MUV_810_D_262	CC(=O)CC1(C)OC(N)=C(C#N)C1(C#N)C#N
389130	MUV_810_D_263	CCOC(=O)C(NC(=O)c1ccccc1)(Nc1cc(C)on1)C(F)(F)F
389146	MUV_810_D_264	CCOC(=O)Cc1csc(NC(NC(=O)OCC)(C(=O)OCC)C(F)(F)F)n1
389547	MUV_810_D_265	Cc1nc2ccccc2c(=O)n1N=Cc1ccc(N(C)C)cc1
394278	MUV_810_D_266	COc1ccc(OCc2nc3ccccc3[nH]2)cc1
394328	MUV_810_D_267	COC(=O)c1c2c(nc(N)c1C#N)CCC2
397073	MUV_810_D_268	CCN(CC)c1ccc2cc(-c3nnc(-c4ccccc4)o3)c(=O)oc2c1
399097	MUV_810_D_269	Cc1nnc2c(-c3ccccc3)nc3ccccc3n12
399108	MUV_810_D_270	Nc1nnc(-c2cc3ccccc3oc2=O)s1
408156	MUV_810_D_271	c1ccc(C2=NCCCN2)cc1
409350	MUV_810_D_272	CCOC(=O)c1ccc(NCc2ccncc2)cc1
411284	MUV_810_D_273	OC(CN1CCCCC1)CN1CCCCC1
421162	MUV_810_D_274	O=C(Nc1ccccc1-c1ccccc1)c1cnccn1
421269	MUV_810_D_275	O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccccc1
423953	MUV_810_D_276	CCN(CC)CCOc1ccc(Br)cc1
438865	MUV_810_D_277	Cc1ccc2c(c1)NC(C)=CC(C)=N2
442638	MUV_810_D_278	N#CC(c1ccc(O)cc1)N1CCCCC1
459731	MUV_810_D_279	Cc1cc(=O)n(-c2ccc3ccccc3n2)[nH]1
468603	MUV_810_D_280	O=C(NNS(=O)(=O)c1ccccc1)c1ccncc1
470910	MUV_810_D_281	COc1ccc(CNC(=O)c2cnccn2)cc1
484122	MUV_810_D_282	COc1ccc(C2Nc3ccccc3C(=O)N2)cc1OC
486631	MUV_810_D_283	Cc1cc(=O)n2c3ccccc3nc2[nH]1
487927	MUV_810_D_284	COc1ccc(C=NN=Cc2ccc(OC)c(O)c2)cc1O
489554	MUV_810_D_285	COc1ccc(NC2=c3ccccc3=NC2=O)cc1
497456	MUV_810_D_286	O=[N+]([O-])c1ccc(CSc2nc3ccccc3o2)cc1
510118	MUV_810_D_287	COc1ccc(OC)c2[nH]c(C(=O)O)cc21
519632	MUV_810_D_288	O=C1C2(c3ccccc3)CN3CN(C2)CC1(c1ccccc1)C3
521259	MUV_810_D_289	Brc1ccc2cccnc2c1
521506	MUV_810_D_290	CC(=O)CSc1ncnc2nc[nH]c21
531895	MUV_810_D_291	O=C(Nc1ccc(Br)cc1)c1ccco1
532095	MUV_810_D_292	CC(C)=CC(=O)Nc1ccc(Br)cc1
532819	MUV_810_D_293	Cc1cccc(NC(=O)c2cccnc2)c1
534346	MUV_810_D_294	CC1N(O)C2CCCCCC2N1O
534382	MUV_810_D_295	C=CCOC(=O)C1=C(C)OC(N)=C(C#N)C1c1ccc2c(c1)OCO2
534506	MUV_810_D_296	Nc1nc2nonc2nc1N1CCCCC1
534563	MUV_810_D_297	O=C1c2sc3nc4n(c(=O)c3c2CCC1Br)CCCCC4
534771	MUV_810_D_298	CC1(C)C2([N+](=O)[O-])CNCC1([N+](=O)[O-])CNC2
535193	MUV_810_D_299	C=CCSc1nn2c(nc3ccccc3c2=O)s1
535511	MUV_810_D_300	c1cc(N2CCCCC2)nn2nnnc12
535726	MUV_810_D_301	CN1CCN(CC(=O)Nc2c3ccccc3oc2C(=O)C2CC2)CC1
535815	MUV_810_D_302	CCN(CC)c1c([N+](=O)[O-])ncn1C
536254	MUV_810_D_303	CC(=O)CC(C)(C)S(=O)(=O)c1ccc(NC(C)=O)cc1
536700	MUV_810_D_304	CC(=O)N1CN2CN(C(C)=O)CC(C(=O)c3ccc(Br)cc3)(C2)C1
538892	MUV_810_D_305	CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)Nc1ccccc1C
539221	MUV_810_D_306	CCCCCOc1ccc(C2NC(=O)NC2=O)cc1
539739	MUV_810_D_307	Cc1onc(-c2ccccc2)c1C(=O)N1CCc2ccccc21
540386	MUV_810_D_308	CC(=O)C1=C(C)OC(N)=C(C#N)C1c1ccco1
541532	MUV_810_D_309	CN(C)C=Nc1ncc2c3ccccc3[nH]c2c1C#N
541702	MUV_810_D_310	NC(=O)CC12CC3CC(C1)CC(CC(N)=O)(C3)C2
542139	MUV_810_D_311	CC(=O)Nc1ccc(-c2cc(-c3ccc(NC(C)=O)cc3)nc(-c3ccccc3)n2)cc1
542822	MUV_810_D_312	N#Cc1cc(-c2ccccc2)nn1-c1ccccc1
542828	MUV_810_D_313	Nc1ccc2nc(-c3ccccn3)[nH]c2c1
542833	MUV_810_D_314	Cc1ccc(S(=O)(=O)NN=Cc2ccc([N+](=O)[O-])o2)cc1
542857	MUV_810_D_315	CCS(=O)(=O)Nc1ccc(Cc2ccncc2)cc1
542910	MUV_810_D_316	Oc1ccc(-n2cnnn2)cc1
543159	MUV_810_D_317	CCOC(=O)c1c(C)c(C)sc1N1C(=O)C=CC1=O
544872	MUV_810_D_318	Cc1c(N=Cc2ccncc2)c(=O)n(-c2ccccc2)n1C
544877	MUV_810_D_319	O=C(NCc1ccccc1)NC1CCCCC1
544900	MUV_810_D_320	CCOC(=O)N1CCN(c2ccc(C(=O)c3ccccc3)cc2F)CC1
545029	MUV_810_D_321	Cc1c(N(C)C(=O)C23CC4CC(CC(C4)C2)C3)c(=O)n(-c2ccccc2)n1C
545070	MUV_810_D_322	Cc1c(N=Cc2cccnc2)c(=O)n(-c2ccccc2)n1C
547482	MUV_810_D_323	CC12CN3CC(C)(CN(C1)CC3)C2=NO
547830	MUV_810_D_324	COC(=O)CCS(=O)(=O)c1ccc(Cl)c(Cl)c1
550926	MUV_810_D_325	COc1cc2c(cc1Br)oc(C)c2C(=O)N1CCN(C)CC1
551361	MUV_810_D_326	O=C(NCC1CCCO1)c1ccc(C(=O)NCC2CCCO2)cc1
