# PUBCHEM_COMPOUND_CID	ID	SMILES
228457	MUV_600_D_126	CCOC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
228632	MUV_600_D_127	Cn1c(N2CCCCC2)nc2c1c(=O)n(C)c(=O)n2C
230983	MUV_600_D_128	CCOc1ccc2c(O)csc2c1
232605	MUV_600_D_129	CCOC(=O)c1ccc2[nH]c(C)cc(=O)c2c1
232613	MUV_600_D_130	COc1cccc(OC)c1OCCCN1CCOCC1
233401	MUV_600_D_131	Cc1cc(-c2ccccc2)nc(=O)[nH]1
237591	MUV_600_D_132	Cc1nc2ccccc2c(=O)n1N
238492	MUV_600_D_133	c1ccc2nc(N3CCCC3)c(N3CCCC3)nc2c1
239155	MUV_600_D_134	CN(C)c1ccc(C(=NO)c2ccccc2)cc1
239679	MUV_600_D_135	O=C(NCc1ccco1)Nc1ccccc1Cl
240345	MUV_600_D_136	c1ccc(C(CN2CCOCC2)c2ccccc2)cc1
243414	MUV_600_D_137	N#CCCn1nnc2ccccc21
249988	MUV_600_D_138	C(=Nn1cnnc1)c1ccc2c(c1)OCO2
252056	MUV_600_D_139	O=C1c2cccc3cccc(c32)C(=O)N1c1nccs1
259755	MUV_600_D_140	Clc1cccc(-c2nnc(-c3ccccc3)o2)c1
259999	MUV_600_D_141	Cc1ccccc1-c1nnc(-c2ccccc2)o1
260088	MUV_600_D_142	COc1ccc(Oc2nc(Oc3ccc(OC)cc3)nc(Oc3ccc(OC)cc3)n2)cc1
272762	MUV_600_D_143	CC(C)OC(=O)CN1C(=O)c2ccccc2C1=O
272806	MUV_600_D_144	O=C(O)c1ccccc1C(=O)NCC(=O)c1ccccc1
273362	MUV_600_D_145	O=C(O)C(Cc1ccccc1)NC(=O)c1ccccc1
275196	MUV_600_D_146	COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C
277163	MUV_600_D_147	CCSc1n[nH]c(=O)[nH]c1=O
285247	MUV_600_D_148	O=C(O)C1CCC(NC(=O)OCc2ccccc2)CC1
291812	MUV_600_D_149	CCOC(=O)c1sc(NC(C)=O)c(C(=O)OCC)c1C
291819	MUV_600_D_150	Cc1ccc(-n2nnc3ccccc3c2=O)cc1C
293372	MUV_600_D_151	O=C(Nc1ccccc1C(=O)NC1CCCC1)NC1CCCC1
295346	MUV_600_D_152	CN(C)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1
296188	MUV_600_D_153	COC(=O)C1=C(C)NC(=O)NC1c1ccccc1
303223	MUV_600_D_154	COc1ccc(NC(=O)Nc2ccccc2C)c(OC)c1
304273	MUV_600_D_155	O=C(O)CC(NC(=O)OCc1ccccc1)c1ccccc1
306455	MUV_600_D_156	CN(Cc1ccccc1)C(=O)Nc1ccccc1
307235	MUV_600_D_157	COc1ccccc1C(=O)Nc1ccccc1SC
309333	MUV_600_D_158	CCOC(=O)CSc1nc(=O)cc(N)[nH]1
309850	MUV_600_D_159	O=c1[nH]cc(COCc2ccccc2)c(=O)[nH]1
312385	MUV_600_D_160	O=C(Nc1ccccc1)c1cnc[nH]1
314787	MUV_600_D_161	O=C1Cc2ccccc2N1c1ccccc1
315017	MUV_600_D_162	O=S(=O)(c1ccccc1)n1ccc2ccccc21
319314	MUV_600_D_163	COC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C
324119	MUV_600_D_164	O=C(CSc1nc(-c2ccccc2)c(-c2ccccc2)o1)N1CCOCC1
326810	MUV_600_D_165	Cc1nn(-c2ccccc2)c2c1C(c1ccccc1)C(C#N)=C(N)O2
327470	MUV_600_D_166	CCOC(=O)c1ccc(NC(=O)N2CC(C)OC(C)C2)cc1
327593	MUV_600_D_167	O=C(O)C1CSC(c2cccnc2)N1
327999	MUV_600_D_168	O=C(O)C(Cc1ccc(F)cc1)NC(=O)c1ccccc1
334856	MUV_600_D_169	COc1cc(C)c(C#N)c(OC)n1
340715	MUV_600_D_170	CCOC(=O)c1nnc2cc(-c3ccccc3)nn2c1C
341255	MUV_600_D_171	CCCCC(=O)c1c(O)oc2ccccc2c1=O
342796	MUV_600_D_172	O=C1c2ccccc2C(=O)N1CC(O)COCc1ccccc1
343283	MUV_600_D_173	O=c1c2c([nH]n1-c1ccccc1)[nH]c(-c1ccccc1)cc2=O
346470	MUV_600_D_174	c1ccc2c(c1)sc1nnnn21
346489	MUV_600_D_175	O=C(c1cc(-c2ccccc2)on1)c1ccccc1
347384	MUV_600_D_176	NC(=O)C1C(c2ccccc2)=C1c1ccccc1
351033	MUV_600_D_177	c1ccc(Cn2nnc3cnccc32)cc1
351190	MUV_600_D_178	O=C(O)CSc1nnc(-c2ccccc2)o1
351912	MUV_600_D_179	CCOC(=O)CSc1nnc(N)s1
356261	MUV_600_D_180	COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(NC(C)=O)cc1
362128	MUV_600_D_181	CN1CC(=O)N(C)c2ncn(Cc3ccccc3)c2C1=O
362742	MUV_600_D_182	O=C(O)CCCNS(=O)(=O)c1ccc2ccccc2c1
373687	MUV_600_D_183	O=c1nc[nH]c2c1sc(=S)n2-c1ccccc1
379409	MUV_600_D_184	O=C1NCCCc2nonc21
380185	MUV_600_D_185	O=C(CCN1CCN(CCC(=O)c2ccccc2)CC1)c1ccccc1
380199	MUV_600_D_186	COc1ccc2nc(N=CN(C)C)sc2c1
389221	MUV_600_D_187	N=c1oc2ccccc2cc1-c1nc(=O)c2ccccc2[nH]1
389549	MUV_600_D_188	COc1ccc(C2=C(N)c3ccccc3C2=O)cc1
396090	MUV_600_D_189	O=c1c2ccccc2oc2nc3n(c(=O)c12)CCCS3
406679	MUV_600_D_190	O=C1c2ccccc2C(=O)N1c1ccc(-c2nc3ccccc3o2)cc1
412753	MUV_600_D_191	COC(=O)c1ccc(NC(=O)CN2CCOCC2)cc1
413025	MUV_600_D_192	c1ccc2nc(N3CCOCC3)c(N3CCOCC3)nc2c1
426788	MUV_600_D_193	Cc1onc(-c2ccccc2Cl)c1C(=O)NCC(=O)O
433486	MUV_600_D_194	O=S1(=O)N=C(N2CCOCC2)c2ccccc21
443955	MUV_600_D_195	CCOC(=O)C1=CC2(CC)CCCN3CCc4c5ccccc5n1c4C32
462695	MUV_600_D_196	COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(OC)c1)C(O)C2=O
468640	MUV_600_D_197	Cc1ccc(C)n1NC(=O)c1ccco1
484483	MUV_600_D_198	C(=Nn1cnnc1)c1ccc(-c2ccccc2)cc1
493410	MUV_600_D_199	CCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1Cl
496045	MUV_600_D_200	CC(Nc1cc(=O)n(C)c(=O)[nH]1)c1ccccc1
517858	MUV_600_D_201	Cc1cc(Nc2cccc(Cl)c2)n2ncnc2n1
531921	MUV_600_D_202	O=C(c1cccs1)N1CCOCC1
531922	MUV_600_D_203	O=C(NCC1CCCO1)c1cccs1
532046	MUV_600_D_204	COc1ccc(OC)c(NC(=O)CSc2ccccc2)c1
534110	MUV_600_D_205	CCOC(=O)c1nnn(-c2nonc2-c2ccccc2)c1C
534506	MUV_600_D_206	Nc1nc2nonc2nc1N1CCCCC1
535812	MUV_600_D_207	Clc1ccc(-c2nnc(N3CCCC3)nn2)cc1
540360	MUV_600_D_208	CCC(NS(=O)(=O)c1ccc(NC(C)=O)cc1)C(=O)O
540540	MUV_600_D_209	CC(=O)N=c1sc2nc3ccccc3nc2n1N(C(C)=O)C(C)=O
542899	MUV_600_D_210	Nc1ccc(-c2nc3ccc(N)cc3o2)cc1
544872	MUV_600_D_211	Cc1c(N=Cc2ccncc2)c(=O)n(-c2ccccc2)n1C
544900	MUV_600_D_212	CCOC(=O)N1CCN(c2ccc(C(=O)c3ccccc3)cc2F)CC1
544979	MUV_600_D_213	C=CCNS(=O)(=O)c1nc(C)c(Cl)c(C)c1C#N
549251	MUV_600_D_214	O=C1NCCCc2c1no[n+]2[O-]
551021	MUV_600_D_215	Cc1ccc(C)c(NC(=O)C2CCCN2C(=O)OC(C)(C)C)c1
551781	MUV_600_D_216	CCN(CC)C(=O)Cn1c(=O)n(-c2ccccc2)c(=O)n1CC(=O)N(CC)CC
551831	MUV_600_D_217	CCN(CC)S(=O)(=O)c1cccc2nsnc21
555682	MUV_600_D_218	COC(=O)c1[nH]cnc1C(=O)c1ccccc1
555760	MUV_600_D_219	O=C(NCCc1ccccc1F)C1CCCN1S(=O)(=O)c1ccccc1
556050	MUV_600_D_220	CC1(C)CC(=O)CC(C)(C)N1OC(=O)c1ccccn1
558012	MUV_600_D_221	CC1(C)CC(=O)C(CC2=C(O)CC(C)(C)CC2=O)=C(O)C1
558062	MUV_600_D_222	OC(Cn1cncn1)c1ccc(Cl)cc1
558609	MUV_600_D_223	COC(=O)n1c2ccc(S(=O)(=O)N3CCCCC3)cc2oc1=O
559421	MUV_600_D_224	CCOC(=O)n1c2ccc(S(=O)(=O)N3CCOCC3)cc2oc1=O
559920	MUV_600_D_225	CCOc1ccc(C(=O)NCCCN(CC)CC)cc1
561158	MUV_600_D_226	COC(=O)C(Cc1cncn1COCc1ccccc1)NC(=O)OC(C)(C)C
561320	MUV_600_D_227	Nc1nonc1-c1nc2ccccc2n1Cc1ccccc1
562108	MUV_600_D_228	O=C(CSc1nnnn1Cc1ccccc1)NCC(=O)c1ccccc1
562427	MUV_600_D_229	Cc1cccc(N(C(=O)Nc2ccccc2)C2=NCC(C)S2)c1
562625	MUV_600_D_230	CC12CN(Cc3ccccc3)CC(C)(CN(Cc3ccccc3)C1)C2=NO
563336	MUV_600_D_231	Nn1cnn(Cc2ccccc2)c1=S
563449	MUV_600_D_232	Nc1nc(SCc2ccccc2)ns1
563461	MUV_600_D_233	Cc1ccc(S(=O)(=O)N2CCCC2C(=O)O)cc1
563671	MUV_600_D_234	Cc1ccc(S(=O)(=O)Nc2nncs2)cc1
563808	MUV_600_D_235	CCCc1c(O)nc(SCc2ccccc2)[nH]c1=O
563874	MUV_600_D_236	CCOC(=O)c1sc(=S)n(Cc2ccccc2)c1N
563972	MUV_600_D_237	CSc1nnc2c3ccccc3n(CCc3ccccc3)c2n1
564229	MUV_600_D_238	Cn1c2nc(Cl)n(Cc3ccncc3)c2c(=O)n(C)c1=O
564997	MUV_600_D_239	O=C(O)C1CCCN1C(=O)Oc1ccccc1
565206	MUV_600_D_240	CC(C)(C#N)NC(=O)c1ccco1
565311	MUV_600_D_241	CC(=O)c1nn(-c2cccc(Cl)c2)cc1C(=O)c1ccco1
565346	MUV_600_D_242	CCOC(=O)Cc1nnc(NC(=O)c2ccco2)s1
565752	MUV_600_D_243	Cc1[nH]nc2c1C(c1ccc(OC(=O)c3ccco3)cc1)C(C#N)=C(N)O2
565804	MUV_600_D_244	Cc1cc(C)n(C2=NS(=O)(=O)c3ccccc32)n1
565816	MUV_600_D_245	O=C(Nc1nc2c(ccc3ccccc23)s1)c1ccco1
566349	MUV_600_D_246	O=C(Cc1cccs1)Nc1ccc2c(c1)C(=O)OC2
566595	MUV_600_D_247	COc1cc(S(=O)(=O)N2CCCCCC2)ccc1Cl
567548	MUV_600_D_248	Nc1nonc1-c1noc(COc2ccccc2Cl)n1
568400	MUV_600_D_249	Cc1nnc(-c2ccccc2)c[n+]1[O-]
568720	MUV_600_D_250	CC1(C)OC(=O)N(CCc2ccccc2)C1(C)O
569723	MUV_600_D_251	CCOC(=O)C1C(=O)CC(O)(c2ccccc2)CC1c1ccccc1
570005	MUV_600_D_252	O=C(O)C1Cc2ccccc2CN1C(=O)c1ccccc1
570287	MUV_600_D_253	O=C(CSc1n[nH]c(-c2ccccc2)n1)c1ccccc1
570654	MUV_600_D_254	O=C(COC(=O)c1cccs1)c1ccccc1
570879	MUV_600_D_255	O=C(CSc1nnc(-c2ccco2)o1)NCC(=O)c1ccccc1
571349	MUV_600_D_256	Cc1ccc(Cn2c3ccccc3nc2-c2nonc2N)cc1
571521	MUV_600_D_257	Cc1nc2ccc(S(=O)(=O)Nc3ccccc3C)cc2s1
572406	MUV_600_D_258	CCCCOc1ccc(CSc2ncn[nH]2)cc1
572680	MUV_600_D_259	CC(CC#CCN1CCOCC1)OCCC#N
572920	MUV_600_D_260	Cn1nccc1C(=O)Nc1ccccc1C(=O)O
573299	MUV_600_D_261	Cc1ccc(C(=O)NCCCC(=O)O)o1
573344	MUV_600_D_262	CC(=O)N(C)c1ccc(NC(=O)c2cnn(C)c2)cc1
573353	MUV_600_D_263	Nc1nonc1-c1nc2ccccc2n1Cc1ccc(F)cc1
573814	MUV_600_D_264	CCC(=O)Nc1c(C)nn(C(=O)CC)c1C
574171	MUV_600_D_265	O=C(CSc1nc2ccccc2[nH]1)c1cccs1
574188	MUV_600_D_266	O=C(c1cccs1)N(C(=O)c1cccs1)c1ccccn1
574261	MUV_600_D_267	CC(C)(C)c1csc(NC(=O)c2cccs2)n1
574794	MUV_600_D_268	CN1CCN(CCC(=O)Nc2ccc(OCc3ccccc3)cc2)CC1
575109	MUV_600_D_269	O=C(Nc1cccc2ccccc21)N1CCOCC1
575165	MUV_600_D_270	CCOC(=O)Cc1nnn(CC(=O)OCC)n1
576560	MUV_600_D_271	Cc1nn2cc(-c3ccc(N)cc3)nc2s1
576797	MUV_600_D_272	Cc1ccc(C(=O)CSc2ncn[nH]2)cc1
577518	MUV_600_D_273	Cc1ccc(C)c(NS(=O)(=O)c2c3nsnc3ccc2C)c1
577823	MUV_600_D_274	c1coc(-c2nc(-c3cccnc3)no2)c1
578096	MUV_600_D_275	COc1ccc(Cc2nnnn2CC(=O)O)cc1
578985	MUV_600_D_276	Cc1ccc(C(C)C)c(OCCNS(C)(=O)=O)c1
579006	MUV_600_D_277	COc1ccc(NC(=O)Cn2nnc(-c3ccccc3F)n2)cc1
580199	MUV_600_D_278	CC(=O)N1CC2(C)CN(C(C)=O)CC(C)(C1)C2=O
581496	MUV_600_D_279	CCCC1CC(c2csc(N)n2)CCO1
583515	MUV_600_D_280	Cn1c(COc2ccc(Cl)cc2)nc2ccccc2c1=O
583866	MUV_600_D_281	O=C(NCC1OCCc2ccccc21)c1ccco1
584263	MUV_600_D_282	Cc1cc(CCN2CCC(=O)NC2=O)ccc1OC(C)C
584305	MUV_600_D_283	O=C(NCc1ccccn1)Nc1cccc(NC(=O)NCc2ccccn2)c1
584618	MUV_600_D_284	Cc1nnn(C23CC4CC(CC(C4)C2)C3)n1
584975	MUV_600_D_285	COc1ccc(C(=O)N2CCN(C(=O)c3ccco3)CC2)cc1
585128	MUV_600_D_286	Cc1cc(NC(=O)C2COc3ccccc3O2)no1
586221	MUV_600_D_287	Cc1cc(=O)nc(SCC(=O)NCc2ccco2)[nH]1
587037	MUV_600_D_288	CC(Sc1nnc(N)s1)c1ccccc1Cl
587511	MUV_600_D_289	COc1ccc(CSc2nnnn2C)cc1F
587733	MUV_600_D_290	CC(=O)ON1C(C)(C)CC(OC(=O)c2ccccc2)CC1(C)C
587741	MUV_600_D_291	Cc1ccoc1C(=O)NCc1occc1C(=O)O
588000	MUV_600_D_292	Cc1csc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)n1
588745	MUV_600_D_293	Nc1nonc1-c1nc2ccccc2n1Cc1ccc(F)cc1Cl
589107	MUV_600_D_294	Cc1[nH]c2ccccc2c1CC(=O)O
589272	MUV_600_D_295	CCOC(=O)c1nnn(-c2nonc2OC)c1-c1ccccc1
589495	MUV_600_D_296	Cc1nc2[nH]onc2c2nccc(=O)c12
590148	MUV_600_D_297	CCOC(=O)C1Cc2ccccc2C(=O)O1
591517	MUV_600_D_298	CCOc1ccc(N2CC(C(=O)NCc3cccc(C)c3)CC2=O)cc1
592640	MUV_600_D_299	CC(=O)C1=C(C)NC(=O)NC1c1ccccc1
593408	MUV_600_D_300	CCOC(=O)CC(C#N)c1c[nH]c2ccccc21
593930	MUV_600_D_301	COC(=O)C1Cc2c3ccccc3[nH]c2C(C)N1
594148	MUV_600_D_302	Nc1ccc(Sc2nnnn2-c2ccccc2)c(Cl)c1
594242	MUV_600_D_303	CC(=O)Nc1ccn(-c2ccccc2)n1
594394	MUV_600_D_304	Cc1nc2ccccc2cc1O
595031	MUV_600_D_305	COc1cccc(=O)c2c(C)oc(C)c21
