# PUBCHEM_COMPOUND_CID	ID	SMILES
73829	MUV_859_D_67	CCCC(c1c(C)n(C)n(-c2ccccc2)c1=O)c1c(C)n(C)n(-c2ccccc2)c1=O
74480	MUV_859_D_68	NC(=O)C1(N2CCCCC2)CCN(Cc2ccccc2)CC1
75128	MUV_859_D_69	CC(C)(C#N)Nc1ccccc1
75680	MUV_859_D_70	Cc1cc(=O)[nH]c2cc(Cl)ccc12
78416	MUV_859_D_71	Cc1ccc(NCCNc2ccc(C)cc2)cc1
79256	MUV_859_D_72	N#Cc1cnn(-c2ccccc2)c1N
80727	MUV_859_D_73	COc1cc(N)c(Cl)cc1NC(=O)c1ccccc1
81146	MUV_859_D_74	O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1
81857	MUV_859_D_75	O=C(c1cccc(C(=O)N2CCCCCC2=O)c1)N1CCCCCC1=O
86654	MUV_859_D_76	Nc1ccc(Cl)cc1C(=NO)c1ccccc1
88044	MUV_859_D_77	CC(=O)Nc1cccc(Cl)c1C(=O)O
88916	MUV_859_D_78	Cc1nc(C)c(C(=O)Nc2ccccc2)s1
89966	MUV_859_D_79	Nc1nsc2ccccc12
90261	MUV_859_D_80	O=c1cc[nH]c2c1cccc2C(F)(F)F
92827	MUV_859_D_81	CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
93911	MUV_859_D_82	OC1(c2ccc(Br)cc2)CCNCC1
94777	MUV_859_D_83	CCOc1ccc(NC(=O)c2ccccc2O)cc1
95997	MUV_859_D_84	COc1cc(OC)cc(C(C)=O)c1
96606	MUV_859_D_85	CCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1C
96863	MUV_859_D_86	OCC12COC(c3ccccc3)N1C(c1ccccc1)OC2
97023	MUV_859_D_87	c1ccc(-c2nc3ccccc3nc2-c2ccccn2)nc1
98319	MUV_859_D_88	CC1(C)C(C(=O)Nc2ccccc2)CCC1(C)C(=O)O
98456	MUV_859_D_89	CCC(=O)c1ccc(OCC(O)CN2CCOCC2)cc1
98771	MUV_859_D_90	CNC(=O)Nc1cccc(C(F)(F)F)c1
98791	MUV_859_D_91	COc1ccc(Cl)cc1NC(=O)CC(C)=O
99051	MUV_859_D_92	O=C(CC1(O)C(=O)Nc2ccccc21)c1ccccc1
100195	MUV_859_D_93	CCC1SC2=NCCN2C1(O)c1ccc(Cl)cc1
100641	MUV_859_D_94	Nc1ccc2c(c1)oc(=O)cc2C(F)(F)F
107952	MUV_859_D_95	Cl.CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
108661	MUV_859_D_96	Nc1ccc(N2CCOCC2)c(Cl)c1
114244	MUV_859_D_97	Cl.CN(C)CCOC(=O)CCc1ccccc1
114250	MUV_859_D_98	CCOc1ccc(C(=O)CCN2CCCCC2)cc1
118853	MUV_859_D_99	O=C(Nc1ccc(Cl)cc1)N1CCCC1
119304	MUV_859_D_100	O=C(O)CCCCCCC1C(=O)NC(=O)N1CCC(O)C1CCCCC1
121216	MUV_859_D_101	CCN(CC)CCNC(=O)c1ccccc1N
123504	MUV_859_D_102	O=C(c1ccc(O)cc1)c1ccc(Cl)cc1
126623	MUV_859_D_103	Cl.CN(C)CCCN1C(=O)CSC1c1ccccc1
128847	MUV_859_D_104	COc1ccc(C(=O)NCC(=O)O)cc1
138324	MUV_859_D_105	COc1cc(Br)c(CC(=O)O)cc1OC
151393	MUV_859_D_106	O=C(O)c1ccc(NCc2cccnc2)cc1
151506	MUV_859_D_107	CS(=O)(=O)Nc1cccc2cccnc21
178054	MUV_859_D_108	O=C(Nc1nccs1)Nc1cccc(Cl)c1
179503	MUV_859_D_109	COc1ccc2c(C)c(Cl)c(=O)oc2c1
200370	MUV_859_D_110	Cl.CN(C)CCC(=O)c1ccc(Cl)cc1
200753	MUV_859_D_111	COc1ccc(NC(=O)N2CCCCC2)cc1
204319	MUV_859_D_112	Cl.c1ccc2c(c1)c1c3n2CCNC3CCC1
206388	MUV_859_D_113	CCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1
213226	MUV_859_D_114	CSc1nnc(-c2ccccc2)n1C
219352	MUV_859_D_115	O=C(O)CCC(NC(=O)OCc1ccccc1)C(=O)O
219770	MUV_859_D_116	Clc1ccc(-n2ncc3c2ncnc3NCc2ccco2)cc1
219776	MUV_859_D_117	Clc1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1
222786	MUV_859_D_118	CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2(O)C(=O)CO
223566	MUV_859_D_119	Cn1c(OCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
224199	MUV_859_D_120	O=S(=O)(Nc1ccccn1)c1ccc(Cl)cc1
225102	MUV_859_D_121	O=C(O)CSc1nc2ccc(Cl)cc2[nH]1
227278	MUV_859_D_122	CCC(C(=O)c1ccc(O)cc1)c1ccccc1
227519	MUV_859_D_123	O=c1ncnc2n(Cc3ccccc3)[nH]cc1-2
228244	MUV_859_D_124	CCC(CC)C(=O)NCCNC(=O)C(CC)CC
228532	MUV_859_D_125	CC(=O)Nc1ccc(C(=O)c2ccccc2)cc1
232341	MUV_859_D_126	O=C(Nc1cccc(Cl)c1)OCc1ccccn1
232613	MUV_859_D_127	COc1cccc(OC)c1OCCCN1CCOCC1
232919	MUV_859_D_128	CCOC(=O)c1cc2cc(C)ccc2[nH]1
233815	MUV_859_D_129	O=C1NC(=O)C2(CCc3ccccc32)N1
234937	MUV_859_D_130	O=C(O)CC1Sc2ccccc2NC1=O
239750	MUV_859_D_131	Nc1ccccc1OCCOCCOc1ccccc1N
249759	MUV_859_D_132	O=C1c2ccccc2C(=O)N1CCCOc1ccccc1
251293	MUV_859_D_133	CC(C)CCOc1ccc(C(=O)O)cc1
251641	MUV_859_D_134	CCOC(=O)c1cnc(SCc2ccccc2)nc1N
254792	MUV_859_D_135	O=c1cc(-c2ccco2)oc2ccc(Cl)cc12
254793	MUV_859_D_136	CC(=O)c1cc(Cl)ccc1OC(=O)c1ccco1
257476	MUV_859_D_137	O=C(O)c1cccc(S(=O)(=O)N2CCOCC2)c1
259483	MUV_859_D_138	O=C(c1ccccc1)N1CCN(c2ccc(Cl)cc2)CC1
265711	MUV_859_D_139	Cc1ccc(-c2oc3ccccc3c(=O)c2O)cc1
267156	MUV_859_D_140	CCOC(=O)C(C(=O)OCC)C(CC(=O)C1CC1)c1ccccc1
269224	MUV_859_D_141	CC(=O)NCCc1ccc(S(=O)(=O)Nc2cccnc2)cc1
273362	MUV_859_D_142	O=C(O)C(Cc1ccccc1)NC(=O)c1ccccc1
279866	MUV_859_D_143	O=C(Nc1ccccc1Cl)c1cnccn1
279869	MUV_859_D_144	O=C(Nc1ccc(Br)cc1)c1cnccn1
282654	MUV_859_D_145	O=C(O)c1ccccc1C(=O)c1cccs1
289051	MUV_859_D_146	CC1(c2ccco2)NC(=O)NC1=O
291812	MUV_859_D_147	CCOC(=O)c1sc(NC(C)=O)c(C(=O)OCC)c1C
293372	MUV_859_D_148	O=C(Nc1ccccc1C(=O)NC1CCCC1)NC1CCCC1
294891	MUV_859_D_149	O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1
294983	MUV_859_D_150	O=C(O)C1CCCCC1C(=O)Nc1ccc(Cl)cc1
296188	MUV_859_D_151	COC(=O)C1=C(C)NC(=O)NC1c1ccccc1
299857	MUV_859_D_152	COC(=O)C1=CNC=C(C(=O)OC)C1c1ccccc1Cl
300570	MUV_859_D_153	O=C1NC(c2ccccc2Cl)Nc2ccccc21
303223	MUV_859_D_154	COc1ccc(NC(=O)Nc2ccccc2C)c(OC)c1
304273	MUV_859_D_155	O=C(O)CC(NC(=O)OCc1ccccc1)c1ccccc1
304798	MUV_859_D_156	O=C1Nc2ccc(Br)cc2C1(O)C1CCCCCC1=O
306655	MUV_859_D_157	CN(C(=O)c1ccccc1Cl)C1CCCCC1
306753	MUV_859_D_158	CN1CCN(C(=O)C2CCCCC2C(=O)O)CC1
307028	MUV_859_D_159	O=C(Nc1nccs1)NC1CCCCC1
307336	MUV_859_D_160	Cc1ccc(CNC(=O)C2CCCCC2C(=O)O)cc1
310128	MUV_859_D_161	COc1ccccc1NS(=O)(=O)c1ccc(Cl)cc1
310139	MUV_859_D_162	COc1ccc(Cl)cc1NC(=O)c1ccco1
314325	MUV_859_D_163	O=C(O)CSC1=NCCN1
315017	MUV_859_D_164	O=S(=O)(c1ccccc1)n1ccc2ccccc21
315735	MUV_859_D_165	CC(C(N)=O)N1C(=O)C2C3C=CC(C3)C2C1=O
327470	MUV_859_D_166	CCOC(=O)c1ccc(NC(=O)N2CC(C)OC(C)C2)cc1
329167	MUV_859_D_167	COc1nc(Nc2cccc(C(F)(F)F)c2)nc(OC)n1
332934	MUV_859_D_168	CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(N(C)C)cc1
333984	MUV_859_D_169	Cc1cc(=O)[nH]c2c(C)c(N)ccc12
334134	MUV_859_D_170	CC(NC(=O)C(c1ccccc1)c1ccccc1)C(=O)O
334460	MUV_859_D_171	CCOC(=O)c1sc2nc(C)cc(C)c2c1N
338970	MUV_859_D_172	CC(=O)c1c(=O)cc(C)n(Cc2ccccc2)c1O
340151	MUV_859_D_173	O=C1CCCC2=C1C(c1ccccc1)C1=C(CCCC1=O)O2
342796	MUV_859_D_174	O=C1c2ccccc2C(=O)N1CC(O)COCc1ccccc1
342996	MUV_859_D_175	O=C(NCc1nc2ncc(Br)cc2[nH]1)c1ccccc1
343283	MUV_859_D_176	O=c1c2c([nH]n1-c1ccccc1)[nH]c(-c1ccccc1)cc2=O
345677	MUV_859_D_177	Nc1ccc(-c2nc3ccccc3[nH]2)cc1
345843	MUV_859_D_178	COc1ccc(N2C(=O)CCC2=O)cc1
350697	MUV_859_D_179	O=C(O)C1CCCCC1C(=O)Nc1ccccn1
351111	MUV_859_D_180	CC(=O)NC1(C2CCCCC2=O)CCCCC1
368305	MUV_859_D_181	COc1ccc2c(c1)NC1(O)c3ccccc3C(=O)C21O
379927	MUV_859_D_182	COCCOCCOCCC(=O)NC1CC2CCC1(C)C2(C)C
380199	MUV_859_D_183	COc1ccc2nc(N=CN(C)C)sc2c1
383674	MUV_859_D_184	CCOC(=O)C(NC(=O)CC)(Nc1cc(C)on1)C(F)(F)F
383676	MUV_859_D_185	CCOC(=O)C(NC(=O)CC)(Nc1ccccc1OC)C(F)(F)F
383681	MUV_859_D_186	CCOC(=O)C(NC(C)=O)(Nc1ccc(F)cc1)C(F)(F)F
389118	MUV_859_D_187	CC1(C)CN=C(Nc2ccc(F)c(F)c2)S1
389129	MUV_859_D_188	CCOC(=O)C(NC(=O)c1ccccc1)(N1CCOCC1)C(F)(F)F
389130	MUV_859_D_189	CCOC(=O)C(NC(=O)c1ccccc1)(Nc1cc(C)on1)C(F)(F)F
389249	MUV_859_D_190	COc1ccc2oc(=N)c(C(=O)Nc3ccccc3)cc2c1
391239	MUV_859_D_191	CCOC(=O)c1c(NC(=O)c2cccs2)sc2c1CCC2
396879	MUV_859_D_192	O=c1cc(N2CCCC2)[nH]c(=O)n1-c1ccc(Cl)cc1
399097	MUV_859_D_193	Cc1nnc2c(-c3ccccc3)nc3ccccc3n12
399108	MUV_859_D_194	Nc1nnc(-c2cc3ccccc3oc2=O)s1
401437	MUV_859_D_195	CCOC(=O)NC(Nc1nnc(C)s1)(C(=O)OCC)C(F)(F)F
403034	MUV_859_D_196	Cl.CCOC(=O)c1c(C)n(CCN2CCN(C)CC2)c2ccc(OC)cc21
404503	MUV_859_D_197	CCOC(=O)Nc1ccc(S(=O)(=O)Nn2cnnc2)cc1
423953	MUV_859_D_198	CCN(CC)CCOc1ccc(Br)cc1
426788	MUV_859_D_199	Cc1onc(-c2ccccc2Cl)c1C(=O)NCC(=O)O
433486	MUV_859_D_200	O=S1(=O)N=C(N2CCOCC2)c2ccccc21
438865	MUV_859_D_201	Cc1ccc2c(c1)NC(C)=CC(C)=N2
455107	MUV_859_D_202	O=C1c2ccccc2C2(c3ccccc3)NCCN12
468656	MUV_859_D_203	Cc1ccc(C)n1NC(=O)c1cccs1
472980	MUV_859_D_204	Cc1cccc(CSc2ncnc3nc[nH]c32)c1
483833	MUV_859_D_205	COc1ccccc1C(=O)Nc1cc(Cl)ccc1O
497976	MUV_859_D_206	ON=C(c1cc2ccccc2o1)c1ccc(Cl)cc1
506600	MUV_859_D_207	c1csc(-c2nc3ccccc3[nH]2)c1
531836	MUV_859_D_208	COc1cccc(C(=O)NCC2CCCO2)c1
531994	MUV_859_D_209	O=C(NCC1CCCO1)c1cccc(Br)c1
532088	MUV_859_D_210	COCC(=O)Nc1cccc2ccccc21
532095	MUV_859_D_211	CC(C)=CC(=O)Nc1ccc(Br)cc1
534843	MUV_859_D_212	ON1C2CCCCC2N(O)C1c1c(F)c(F)c(F)c(F)c1F
536700	MUV_859_D_213	CC(=O)N1CN2CN(C(C)=O)CC(C(=O)c3ccc(Br)cc3)(C2)C1
539696	MUV_859_D_214	CCCC1CC(C)(C(=O)Cn2[nH]c(=O)ccc2=O)OC1=O
540218	MUV_859_D_215	CCOC(=O)C(NC(C)=O)(N1CCOCC1)C(F)(F)F
540501	MUV_859_D_216	CC(=O)C1C(c2ccco2)c2c(C)onc2CC1(C)O
541138	MUV_859_D_217	COC(=O)C1CCN(C(=O)c2c(C)onc2-c2ccccc2Cl)CC1
541175	MUV_859_D_218	CCOc1ccc2nc(NC(NC(C)=O)(C(=O)OC)C(F)(F)F)sc2c1
542857	MUV_859_D_219	CCS(=O)(=O)Nc1ccc(Cc2ccncc2)cc1
544174	MUV_859_D_220	COC(=O)C1C(=O)C=C(N2CCOCC2)CC1(C)C
544948	MUV_859_D_221	CC(=O)C1=C(O)C(=O)N(C2CCCCC2)C1c1ccccc1
545033	MUV_859_D_222	COC(=O)C(F)(Sc1c(C)n(C)n(-c2ccccc2)c1=O)C(F)(F)F
547407	MUV_859_D_223	CN1CC2(C(=O)c3ccccc3)CN(C)CC(C(=O)c3ccccc3)(C1)C2
548071	MUV_859_D_224	COc1ccc(C2CC(O)(C(C)(C)O)NO2)cc1
548802	MUV_859_D_225	O=C1C2C3C=CC(C3)C2C(=O)N1CCCO
548915	MUV_859_D_226	OCC1(C2=NOC(O)(C(F)(F)F)C2)CCCCC1
549228	MUV_859_D_227	Cn1c(Br)nc2c1C(=O)N(C)CC(=O)N2C
549453	MUV_859_D_228	CC1(C)CC(=O)C=C(Nc2ccc(F)cc2F)C1
550273	MUV_859_D_229	CSc1nc(=O)c(-c2ccccc2)n[nH]1
550729	MUV_859_D_230	Cc1ccc(C)c(C2(O)CC(C)N(C)CC2C)c1
550926	MUV_859_D_231	COc1cc2c(cc1Br)oc(C)c2C(=O)N1CCN(C)CC1
551021	MUV_859_D_232	Cc1ccc(C)c(NC(=O)C2CCCN2C(=O)OC(C)(C)C)c1
551361	MUV_859_D_233	O=C(NCC1CCCO1)c1ccc(C(=O)NCC2CCCO2)cc1
551685	MUV_859_D_234	CC(C)=CCC12CN3CC(CN(C1)CC3)C2=O
551783	MUV_859_D_235	CC12CN3CC(CN(C1)CC3)C2(O)CN1CCOCC1
554208	MUV_859_D_236	Nc1nnc(-c2ccc(F)cc2)s1
554211	MUV_859_D_237	Nc1nnc(-c2ccccc2Cl)s1
555537	MUV_859_D_238	O=C(CSc1nc2ccccc2o1)NCCOc1ccccc1
555760	MUV_859_D_239	O=C(NCCc1ccccc1F)C1CCCN1S(=O)(=O)c1ccccc1
555825	MUV_859_D_240	O=C1CCN(S(=O)(=O)c2ccccc2)C2CCCCC12
558416	MUV_859_D_241	COC(=O)c1ccc(NC(=O)CN2CCCC2)cc1
558422	MUV_859_D_242	COC(=O)c1oc2ccccc2c1NC(=O)CN1CCCC1
559346	MUV_859_D_243	CCCc1ccccc1OCCNC(C)=O
559644	MUV_859_D_244	CCN(CC)CCNC(=O)c1c(C)oc2cc(Br)c(OC)cc21
561109	MUV_859_D_245	O=C(NCc1ccccc1)C1CC(=O)OC12CCCC2
561453	MUV_859_D_246	Nc1ncnc2nc(SCc3ccccc3)[nH]c21
562542	MUV_859_D_247	N#CC1(c2ccccc2)CCC(=NO)CC1
562945	MUV_859_D_248	CCCCc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
563092	MUV_859_D_249	O=C(NC1CCCCC1)C1CC(O)CN1C(=O)OCc1ccccc1
563446	MUV_859_D_250	c1ccc(CNc2nc3ccccc3[nH]2)cc1
563808	MUV_859_D_251	CCCc1c(O)nc(SCc2ccccc2)[nH]c1=O
564229	MUV_859_D_252	Cn1c2nc(Cl)n(Cc3ccncc3)c2c(=O)n(C)c1=O
564290	MUV_859_D_253	Cc1ccc(OCC(=O)NCc2ccccn2)cc1
564425	MUV_859_D_254	O=C(Nc1ccccc1)C1CC(=O)OC12CCCC2
565311	MUV_859_D_255	CC(=O)c1nn(-c2cccc(Cl)c2)cc1C(=O)c1ccco1
565804	MUV_859_D_256	Cc1cc(C)n(C2=NS(=O)(=O)c3ccccc32)n1
566195	MUV_859_D_257	CC1(C2(O)CC(c3ccccc3)ON2)CCCCC1
566595	MUV_859_D_258	COc1cc(S(=O)(=O)N2CCCCCC2)ccc1Cl
566801	MUV_859_D_259	CN1C(=O)N(CN2CCCCC2)C2C1N(C)C(=O)N2CN1CCCCC1
566894	MUV_859_D_260	CC(=O)c1coc2ccc(OCCN3CCCCC3)cc12
567240	MUV_859_D_261	Cc1cc(C)c(S(=O)(=O)N2CCN(C)CC2)c(C)c1
567841	MUV_859_D_262	O=C(CCN1CCOCC1)Nc1cccc(Br)c1
567982	MUV_859_D_263	CSCCC1NC(=O)NC1=O
568753	MUV_859_D_264	Cc1n[nH]c(SCCc2ccccc2)nc1=O
569255	MUV_859_D_265	O=C(c1ccccc1)N1CCN(CC#CC2(O)CCCCC2)CC1
570287	MUV_859_D_266	O=C(CSc1n[nH]c(-c2ccccc2)n1)c1ccccc1
570879	MUV_859_D_267	O=C(CSc1nnc(-c2ccco2)o1)NCC(=O)c1ccccc1
571578	MUV_859_D_268	O=C(Nc1ccc(Cl)cc1)c1ccncc1
571582	MUV_859_D_269	CCOC(=O)C(O)(NC(=O)c1cccnc1)C(F)(F)F
571631	MUV_859_D_270	CCOC(=O)C(NC(=O)c1cccnc1)(Nc1cccc(C)n1)C(F)(F)F
572433	MUV_859_D_271	Cc1ccccc1NC(=O)CSc1[nH]c(=O)cc(C)c1C#N
573009	MUV_859_D_272	O=S(=O)(Nc1ncccc1O)c1ccc(Cl)cc1
573775	MUV_859_D_273	Cc1cccc(NC(=O)c2cccs2)n1
574473	MUV_859_D_274	COc1ccc(NC(=O)CCN2CCC(C)CC2)cc1
575111	MUV_859_D_275	CCOC(=O)C1(C(F)(F)F)N=C(c2cccnc2)OC(N2CCOCC2)=N1
576494	MUV_859_D_276	CC1C(c2ccccc2)N(C)CCC12NC(=O)NC2=O
576549	MUV_859_D_277	O=S(=O)(CCOc1ccccc1)c1nc2ccccc2[nH]1
576797	MUV_859_D_278	Cc1ccc(C(=O)CSc2ncn[nH]2)cc1
577823	MUV_859_D_279	c1coc(-c2nc(-c3cccnc3)no2)c1
579629	MUV_859_D_280	COc1ccc(NC(=O)C2CCC(C)(C(=O)O)C2(C)C)cc1
580158	MUV_859_D_281	O=C(NCCOc1ccc(Cl)cc1)C1CC(=O)N(c2ccc(F)cc2)C1
580214	MUV_859_D_282	Cc1ccccc1NC(=O)C1CC(=O)N(c2ccccc2F)C1
580501	MUV_859_D_283	O=C(O)c1ccc(COc2ccc(Cl)cc2)o1
580604	MUV_859_D_284	Cc1ccc(OCc2ccoc2C(=O)O)cc1C
581637	MUV_859_D_285	CCOC(=O)C1CSC(CC(=O)Nc2ccc(Cl)cc2)C(=O)N1
581744	MUV_859_D_286	CC(=O)OC(C#CCN1CCOCC1)c1ccccc1
581852	MUV_859_D_287	O=C(CCc1ccccc1)Nc1ccc(Cl)cn1
582245	MUV_859_D_288	Cn1cnnc1SCC(=O)NCc1cccc(C(F)(F)F)c1
583515	MUV_859_D_289	Cn1c(COc2ccc(Cl)cc2)nc2ccccc2c1=O
584277	MUV_859_D_290	CCCCOc1ccc(C2(C)CC(=O)NC2=O)cc1
584778	MUV_859_D_291	O=C(O)c1cccc(COc2ccccc2Cl)c1
585128	MUV_859_D_292	Cc1cc(NC(=O)C2COc3ccccc3O2)no1
585548	MUV_859_D_293	COCCC(=O)NC12CC3CC(CC(C3)C1)C2
585566	MUV_859_D_294	O=C(O)c1cccc(Cn2cc(Cl)cn2)c1
585642	MUV_859_D_295	O=C(O)c1ccc(CSc2nc3ccccc3o2)cc1
587357	MUV_859_D_296	CN(C(=O)c1ccccc1Cl)c1ccccc1
588017	MUV_859_D_297	Cc1cc(C)nc(SCC(=O)NCc2ccco2)n1
589406	MUV_859_D_298	Cn1c(CSc2nc3ccc(Br)cc3[nH]2)nc2ccccc21
591296	MUV_859_D_299	CC(C)COC(=O)n1c2ccccc2nc1SCC(=O)N(C)C
591423	MUV_859_D_300	CC1(C(=O)CSc2nc3ccccc3[nH]2)CCC(=O)O1
