# PUBCHEM_COMPOUND_CID	ID	SMILES
54710	MUV_692_D_93	Cc1c(NC(=O)C(C)N2C(=O)c3ccccc3C2=O)c(=O)n(-c2ccccc2)n1C
56375	MUV_692_D_94	CCN(CC)CC(=O)c1c[nH]c2ccccc12
62935	MUV_692_D_95	Cl.O=c1n2ccccc2nn1CCCN1CCN(c2cccc(Cl)c2)CC1
63367	MUV_692_D_96	Cc1nc2ccccc2c(=O)n1-c1ccc(F)cc1
63430	MUV_692_D_97	O=c1nc(-c2ccccc2)c2ccccc2[nH]1
64125	MUV_692_D_98	C=CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C
64196	MUV_692_D_99	O=C(NC12CC3CC(CC(C3)C1)C2)c1cccnc1
65335	MUV_692_D_100	Cl.Clc1ccccc1CN1CCc2sccc2C1
65768	MUV_692_D_101	O=C(NCCc1c[nH]c2ccccc12)c1cccnc1
66068	MUV_692_D_102	Cl.CCN(CC)CCNC(=O)c1ccc(N)cc1
66259	MUV_692_D_103	Cl.Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
66738	MUV_692_D_104	Nc1cc(Cl)ccc1Oc1ccccc1
66916	MUV_692_D_105	c1ccc(NCCCNc2ccccc2)cc1
67974	MUV_692_D_106	c1ccc2c(c1)CNc1ccccc1C2
68230	MUV_692_D_107	CC1(C)C=Cc2c(=O)[nH]c3ccccc3c2O1
68304	MUV_692_D_108	Cl.CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
68487	MUV_692_D_109	c1cncc(-c2cccnc2)c1
68872	MUV_692_D_110	C#CCOc1ccc2c(C)cc(=O)oc2c1
70556	MUV_692_D_111	O=C1NCN(c2ccccc2)C12CCNCC2
70652	MUV_692_D_112	COC(=O)C(N)Cc1ccc(O)cc1
70766	MUV_692_D_113	Nc1cccc2cnccc12
70848	MUV_692_D_114	c1ccc(-c2cccc(-c3ccccn3)n2)nc1
70982	MUV_692_D_115	CC(C)(C)c1ccc(O)c(N)c1
71100	MUV_692_D_116	Cc1ccccc1NC(=O)c1ccccc1
73239	MUV_692_D_117	CCOC(=O)c1sc(N)nc1-c1ccccc1
73453	MUV_692_D_118	CC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c65)CC4N(C)C3)(C(C)C)C(=O)N12
73957	MUV_692_D_119	Cl.CCCCOc1ccc(OCCCN2CCOCC2)cc1
75526	MUV_692_D_120	CCOC(=O)c1[nH]c(C)c(C(=O)OCC)c1C
75879	MUV_692_D_121	O=C(c1ccc(C(=O)N2CCCCCC2=O)cc1)N1CCCCCC1=O
76059	MUV_692_D_122	COc1ccc(S(=O)(=O)Cc2ccccc2)cc1N
77808	MUV_692_D_123	N#CCCN1CCN(CCC#N)CC1
78416	MUV_692_D_124	Cc1ccc(NCCNc2ccc(C)cc2)cc1
78458	MUV_692_D_125	O=C(O)c1ccccc1C(=O)Nc1ccccc1
79419	MUV_692_D_126	CC(=O)Nc1cc(-c2ccccc2)ccc1O
79869	MUV_692_D_127	Nc1ccccc1-c1nc2ccccc2[nH]1
81131	MUV_692_D_128	CC(=O)c1ccc2c(c1)Nc1ccccc1S2
81146	MUV_692_D_129	O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1
81406	MUV_692_D_130	c1ccc(CNCCN2CCNCC2)nc1
82717	MUV_692_D_131	CC(=O)N1C(=O)N(C(C)=O)C2C1N(C(C)=O)C(=O)N2C(C)=O
85307	MUV_692_D_132	Cc1ccc(-c2nc3cc(C)ccc3o2)cc1
86515	MUV_692_D_133	COc1cccc(OCC(O)CO)c1
87135	MUV_692_D_134	COc1ccc(C(N)=O)cc1N
87163	MUV_692_D_135	Cc1nnc(N)nc1C
91378	MUV_692_D_136	Cl.CN(C)CC(C(=O)c1ccccc1)c1ccccc1
92387	MUV_692_D_137	CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1
92980	MUV_692_D_138	NC(=O)C1CCCNC1
94381	MUV_692_D_139	CCN(CC)c1ccc2cc(-c3nc4ccccc4[nH]3)c(=O)oc2c1
94464	MUV_692_D_140	NS(=O)(=O)c1cccc2cccnc21
96695	MUV_692_D_141	O=C(O)c1cnc2ccccc2n1
98928	MUV_692_D_142	CC(=O)N1CSCC1C(=O)O
99313	MUV_692_D_143	CCCCc1c(C)[nH]c(N)nc1=O
100028	MUV_692_D_144	CCC(C)c1ccc(O)c(N)c1
100335	MUV_692_D_145	CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1
100617	MUV_692_D_146	CC(=O)Oc1c2occc2cc2ccc(=O)oc21
101521	MUV_692_D_147	CC(=O)C1(c2ccccc2)CCNCC1
103958	MUV_692_D_148	CS(=O)(=O)Nc1ccccc1Oc1ccccc1
108661	MUV_692_D_149	Nc1ccc(N2CCOCC2)c(Cl)c1
114244	MUV_692_D_150	Cl.CN(C)CCOC(=O)CCc1ccccc1
114337	MUV_692_D_151	O=C(CN1CCCC1)N1c2ccccc2Sc2ccccc21
115931	MUV_692_D_152	Cl.CC(C)COc1ccc(C(=O)CCN2CCCCC2)cc1
116583	MUV_692_D_153	O=C(Nc1ccc(Cc2ccc(NC(=O)N3CCOCC3)cc2)cc1)N1CCOCC1
118264	MUV_692_D_154	Cl.COC(=O)c1cncn1C(C)c1ccccc1
118627	MUV_692_D_155	Nc1ccc(S(=O)(=O)c2cccc(N)c2)cc1
118982	MUV_692_D_156	O=C1CCCCCN1Sc1ccccc1
119304	MUV_692_D_157	O=C(O)CCCCCCC1C(=O)NC(=O)N1CCC(O)C1CCCCC1
120035	MUV_692_D_158	c1ccc(-c2n[nH]c3c2CCC3)cc1
120054	MUV_692_D_159	Cc1cc(=O)n(CCO)c(O)c1C#N
120432	MUV_692_D_160	C=CCN1C(=O)NC2(CCCCC2)C1=O
121216	MUV_692_D_161	CCN(CC)CCNC(=O)c1ccccc1N
121269	MUV_692_D_162	Nc1nnc(-c2ccncc2)s1
123450	MUV_692_D_163	O=C(O)c1cccnc1Oc1ccccc1
126623	MUV_692_D_164	Cl.CN(C)CCCN1C(=O)CSC1c1ccccc1
128847	MUV_692_D_165	COc1ccc(C(=O)NCC(=O)O)cc1
130606	MUV_692_D_166	COc1cc2cccnc2c(NS(=O)(=O)c2ccc(C)cc2)c1
132771	MUV_692_D_167	Cl.CCN(CC)CCSc1nc(O)c(C(C)C)c(=O)[nH]1
134684	MUV_692_D_168	c1nc2ncnc(NCCCc3ccccc3)c2[nH]1
141385	MUV_692_D_169	CC(C)CC1(C)NC(=O)NC1=O
151393	MUV_692_D_170	O=C(O)c1ccc(NCc2cccnc2)cc1
152215	MUV_692_D_171	CN1CC=C(c2c[nH]c3ccccc23)CC1
156525	MUV_692_D_172	c1ccc2[nH]c(CSc3nnc(-c4ccncc4)o3)nc2c1
161091	MUV_692_D_173	O=c1cc(-c2ccccc2)[nH]c2ccccc12
163751	MUV_692_D_174	Cl.O=S(=O)(c1cccc2cnccc21)N1CCCNCC1
174572	MUV_692_D_175	Cc1cc(C)cc(Oc2ccc(N)cc2)c1
179009	MUV_692_D_176	CCCC(N)=C1C(=O)CC(CC(C)SCC)CC1=O
184360	MUV_692_D_177	N#Cc1ccccc1NC1=CC(=O)CCC1
199037	MUV_692_D_178	Nc1nnc(-c2cccnc2)s1
200169	MUV_692_D_179	Cl.CN(C)CCC(=O)c1ccc2c(c1)OCO2
200283	MUV_692_D_180	O=C(c1ccccc1)n1ccc2ccccc21
208782	MUV_692_D_181	O=c1nc(N2CCN(c3ccccc3)CC2)[nH]c2c1CCC2
208786	MUV_692_D_182	O=c1nc(N2CCCCC2)[nH]c2c1CCCC2
209044	MUV_692_D_183	COc1ccc(OC)c(S(N)(=O)=O)c1
212086	MUV_692_D_184	O=c1nc(N2CCOCC2)[nH]c2c1CCCC2
213713	MUV_692_D_185	COc1ccc(CC(=O)c2cc(OC)c(OC)cc2CC(=O)O)cc1OC
215970	MUV_692_D_186	CCOC(=O)c1ccc2[nH]c3c(c2c1)CN(C)CC3
217208	MUV_692_D_187	CNC=C1C(=O)c2ccccc2C1=O
219762	MUV_692_D_188	Clc1cccc(Nc2ncnc3c2cnn3-c2ccccc2)c1
221221	MUV_692_D_189	Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1
221856	MUV_692_D_190	CCC(=O)Nc1ccc(C(=O)c2ccccc2)cc1
223910	MUV_692_D_191	COC(=O)CSc1ccccc1C(=O)OC
224709	MUV_692_D_192	CCOC(=O)c1c(C)[nH]c(C(=O)O)c1C
225738	MUV_692_D_193	O=c1[nH]n(-c2ccccc2)c(=O)c2ccccc12
227278	MUV_692_D_194	CCC(C(=O)c1ccc(O)cc1)c1ccccc1
228135	MUV_692_D_195	CCOC(=O)CCc1nc2ccccc2[nH]1
229280	MUV_692_D_196	O=C(C(c1ccccc1)c1ccccc1)N1CCOCC1
232341	MUV_692_D_197	O=C(Nc1cccc(Cl)c1)OCc1ccccn1
232388	MUV_692_D_198	O=C(O)C1CCCN1C(=O)OCc1ccccc1
232605	MUV_692_D_199	CCOC(=O)c1ccc2[nH]c(C)cc(=O)c2c1
232613	MUV_692_D_200	COc1cccc(OC)c1OCCCN1CCOCC1
233815	MUV_692_D_201	O=C1NC(=O)C2(CCc3ccccc32)N1
234911	MUV_692_D_202	COC(=O)c1ccc(C(=O)OC)nc1
235307	MUV_692_D_203	COC(=O)Nc1ccc(C)c(NC(=O)OC)c1
237591	MUV_692_D_204	Cc1nc2ccccc2c(=O)n1N
238492	MUV_692_D_205	c1ccc2nc(N3CCCC3)c(N3CCCC3)nc2c1
239155	MUV_692_D_206	CN(C)c1ccc(C(=NO)c2ccccc2)cc1
239750	MUV_692_D_207	Nc1ccccc1OCCOCCOc1ccccc1N
241616	MUV_692_D_208	O=C1c2ccccc2C(=O)N1CNc1ccccc1
242300	MUV_692_D_209	CSc1nc(=O)cn[nH]1
244716	MUV_692_D_210	CCOC(=O)C(C(C)=O)C(c1ccc(OC)cc1)C(C(C)=O)C(=O)OCC
245839	MUV_692_D_211	Cc1ccc(NCN2C(=O)c3ccccc3C2=O)c(C)c1
246555	MUV_692_D_212	Cc1ccccc1NC(=O)C1CCC(C)(C(=O)O)C1(C)C
246560	MUV_692_D_213	CCOc1ccc(NC(=O)C2CCC(C)(C(=O)O)C2(C)C)cc1
249097	MUV_692_D_214	c1ccc2[nH]c(-c3nc4ccccc4[nH]3)nc2c1
249759	MUV_692_D_215	O=C1c2ccccc2C(=O)N1CCCOc1ccccc1
254340	MUV_692_D_216	O=c1c(O)c(-c2cccs2)oc2ccccc12
254793	MUV_692_D_217	CC(=O)c1cc(Cl)ccc1OC(=O)c1ccco1
255292	MUV_692_D_218	O=C1c2ccccc2C(=O)N1OCc1ccccc1
257798	MUV_692_D_219	OC(c1nc2ccccc2s1)c1ccccc1
258011	MUV_692_D_220	Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)O)cc2)cc1
258216	MUV_692_D_221	CCOC(=O)Nc1cccc2ccccc21
259999	MUV_692_D_222	Cc1ccccc1-c1nnc(-c2ccccc2)o1
265942	MUV_692_D_223	O=C(CN1CCCCC1)N1CCN(C(=O)CN2CCCCC2)CC1
267156	MUV_692_D_224	CCOC(=O)C(C(=O)OCC)C(CC(=O)C1CC1)c1ccccc1
267737	MUV_692_D_225	N=c1ccccn1CC(O)COc1ccccc1
268105	MUV_692_D_226	Cc1cc(C)n(N=Cc2ccccc2)c(=O)c1C#N
268689	MUV_692_D_227	O=C(NCCN1C(=O)CSC1=O)c1ccccc1
270006	MUV_692_D_228	Clc1ccc(-n2cnnn2)cc1
272110	MUV_692_D_229	Cc1nnc2c3ccccc3c(-c3ccccc3)nn12
272762	MUV_692_D_230	CC(C)OC(=O)CN1C(=O)c2ccccc2C1=O
275196	MUV_692_D_231	COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C
277786	MUV_692_D_232	O=C(O)CCC(=O)c1cccc2ccccc21
279866	MUV_692_D_233	O=C(Nc1ccccc1Cl)c1cnccn1
279869	MUV_692_D_234	O=C(Nc1ccc(Br)cc1)c1cnccn1
279883	MUV_692_D_235	CCc1ccc(NC(=O)c2cccnc2)cc1
282399	MUV_692_D_236	O=C(O)C1CCN1C1CCCCC1
284052	MUV_692_D_237	CC1C(=O)CC(c2ccccc2)N(C)C1c1ccccc1
286861	MUV_692_D_238	CSc1nc(=O)c(C)n[nH]1
289051	MUV_692_D_239	CC1(c2ccco2)NC(=O)NC1=O
289502	MUV_692_D_240	O=C1c2cccnc2C(=O)N1Cc1ccccc1
290223	MUV_692_D_241	NC(=O)c1c(N)sc2c1CCCC2
292449	MUV_692_D_242	COC(=O)CNC(=O)C1CCCN1C(=O)OC(C)(C)C
293372	MUV_692_D_243	O=C(Nc1ccccc1C(=O)NC1CCCC1)NC1CCCC1
294891	MUV_692_D_244	O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1
298107	MUV_692_D_245	CN(C)CCOc1ccccc1Cc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
298474	MUV_692_D_246	CCOCc1cc(C)[nH]c(=O)c1C#N
300385	MUV_692_D_247	c1ccc(-c2n[nH]c3ccccc32)cc1
306162	MUV_692_D_248	Cc1cc(NC(=O)Nc2cccc3ccccc32)no1
306194	MUV_692_D_249	CC(=O)Oc1ccccc1C1OC(=O)c2ccccc2N1C(C)=O
306464	MUV_692_D_250	O=C(NCc1ccncc1)Nc1ccccc1Cl
306691	MUV_692_D_251	O=C(NC1CCCCC1)Sc1ccc(Cl)cc1
307230	MUV_692_D_252	CSc1ccccc1NC(=O)c1cccs1
309333	MUV_692_D_253	CCOC(=O)CSc1nc(=O)cc(N)[nH]1
310173	MUV_692_D_254	CCOC(=O)c1ccc(NC(=O)C2CC2)cc1
310548	MUV_692_D_255	O=C(NCc1ccco1)c1cccc(F)c1
310650	MUV_692_D_256	Cc1cc(NC(=O)Nc2cccc(C)c2)no1
313103	MUV_692_D_257	COc1ccccc1NC(=O)c1ccccc1SC
313621	MUV_692_D_258	CCOc1ccc2nnnn2n1
314939	MUV_692_D_259	Cn1[nH]c(=O)c2ccccc2c1=O
315017	MUV_692_D_260	O=S(=O)(c1ccccc1)n1ccc2ccccc21
315734	MUV_692_D_261	NC(=O)CN1C(=O)C2C3C=CC(C3)C2C1=O
317081	MUV_692_D_262	O=C1CSC(=S)N1Cc1cccnc1
324787	MUV_692_D_263	N#Cc1ccccc1NCc1ccccc1
327470	MUV_692_D_264	CCOC(=O)c1ccc(NC(=O)N2CC(C)OC(C)C2)cc1
327999	MUV_692_D_265	O=C(O)C(Cc1ccc(F)cc1)NC(=O)c1ccccc1
329038	MUV_692_D_266	CCOC(=O)c1nc2sc3c(c2c(=O)[nH]1)CCCC3
332456	MUV_692_D_267	O=c1c2ccccc2ncn1Cc1ccco1
332934	MUV_692_D_268	CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(N(C)C)cc1
332978	MUV_692_D_269	O=C1Nc2ccccc2C12Nc1ccccc1S2
333984	MUV_692_D_270	Cc1cc(=O)[nH]c2c(C)c(N)ccc12
334460	MUV_692_D_271	CCOC(=O)c1sc2nc(C)cc(C)c2c1N
334856	MUV_692_D_272	COc1cc(C)c(C#N)c(OC)n1
338970	MUV_692_D_273	CC(=O)c1c(=O)cc(C)n(Cc2ccccc2)c1O
340151	MUV_692_D_274	O=C1CCCC2=C1C(c1ccccc1)C1=C(CCCC1=O)O2
342996	MUV_692_D_275	O=C(NCc1nc2ncc(Br)cc2[nH]1)c1ccccc1
345568	MUV_692_D_276	COC(=O)c1cc2ccccc2c(=O)s1
346046	MUV_692_D_277	COc1ccc(C(=O)Nc2cccc(C)c2)cc1
346767	MUV_692_D_278	O=C(Nc1ccccc1)OCCOc1ccccc1
346815	MUV_692_D_279	COc1ccc(NC(=O)c2ccc(OC)cc2)cc1
347218	MUV_692_D_280	Nc1ccc2oc(=O)c3ccccc3c2c1
348695	MUV_692_D_281	Nc1cccc(-c2nc3ccccc3[nH]2)c1
351111	MUV_692_D_282	CC(=O)NC1(C2CCCCC2=O)CCCCC1
351791	MUV_692_D_283	NC(=O)CCc1c[nH]c2ccccc12
356261	MUV_692_D_284	COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(NC(C)=O)cc1
362726	MUV_692_D_285	COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccccc2)cc1
373127	MUV_692_D_286	O=C1c2ccccc2C(=O)N1CCCOCc1c[nH]c(=O)[nH]c1=O
373687	MUV_692_D_287	O=c1nc[nH]c2c1sc(=S)n2-c1ccccc1
373718	MUV_692_D_288	Cc1ccc(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccc(C)cc3)CC2)cc1
373719	MUV_692_D_289	Cc1ccc(S(=O)(=O)N2CCCSCC2)cc1
375912	MUV_692_D_290	O=c1cc(-c2ccccc2)c2ccccc2[nH]1
378526	MUV_692_D_291	Cn1c2nc(Nc3ccccc3)[nH]c2c(=O)n(C)c1=O
380629	MUV_692_D_292	c1ccc2c(c1)nc1sc3nc4ccccc4nc3n12
382416	MUV_692_D_293	CC(CC(O)(C=NO)c1ccccc1)=NO
383674	MUV_692_D_294	CCOC(=O)C(NC(=O)CC)(Nc1cc(C)on1)C(F)(F)F
384431	MUV_692_D_295	Cc1sc2nc(C)oc(=O)c2c1C
384763	MUV_692_D_296	CCOC(=O)C(NC(=O)CC)(Nc1ccc(S(=O)(=O)Nc2onc(C)c2C)cc1)C(F)(F)F
385872	MUV_692_D_297	Cn1c(=O)cc(NCCc2ccccc2)[nH]c1=O
387725	MUV_692_D_298	N#CC1=C(N)N(c2ccccc2)C(c2ccco2)C1(C#N)C#N
387726	MUV_692_D_299	N#CC1=C(N)N(c2ccccc2)C(c2ccccc2)C1(C#N)C#N
389249	MUV_692_D_300	COc1ccc2oc(=N)c(C(=O)Nc3ccccc3)cc2c1
389490	MUV_692_D_301	O=C1CC(c2ccccc2)Sc2ccccc2N1
389547	MUV_692_D_302	Cc1nc2ccccc2c(=O)n1N=Cc1ccc(N(C)C)cc1
389549	MUV_692_D_303	COc1ccc(C2=C(N)c3ccccc3C2=O)cc1
394328	MUV_692_D_304	COC(=O)c1c2c(nc(N)c1C#N)CCC2
396879	MUV_692_D_305	O=c1cc(N2CCCC2)[nH]c(=O)n1-c1ccc(Cl)cc1
397115	MUV_692_D_306	NC(=O)c1cc2ccc(=O)cc-2oc1Nc1ccccc1
399097	MUV_692_D_307	Cc1nnc2c(-c3ccccc3)nc3ccccc3n12
401019	MUV_692_D_308	c1[nH]c2ccccc2c1CN1CCN(c2ncccn2)CC1
406679	MUV_692_D_309	O=C1c2ccccc2C(=O)N1c1ccc(-c2nc3ccccc3o2)cc1
408190	MUV_692_D_310	CCN(CC)CCNc1ccnc2cc(Cl)ccc21
408543	MUV_692_D_311	O=C(O)CSc1ccc2ccccc2n1
410075	MUV_692_D_312	O=c1nc2ccccn2c(O)c1-c1ccccc1
412753	MUV_692_D_313	COC(=O)c1ccc(NC(=O)CN2CCOCC2)cc1
421162	MUV_692_D_314	O=C(Nc1ccccc1-c1ccccc1)c1cnccn1
444795	MUV_692_D_315	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O
449094	MUV_692_D_316	O=C1NC(Cc2cnc[nH]2)C(=O)N2CCCC12
455107	MUV_692_D_317	O=C1c2ccccc2C2(c3ccccc3)NCCN12
